Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.969,0,0.969,0,0.969,0.11,0.28,0,0,0.28,0,0,0.887,1,-,,
2,unsat,0,2,0,0,0,0.9767,0,0.9767,0,0.9767,0.01,0.18,0,0,0.18,0,0,0.887,1,-,,
3,unsat,0,3,0,0,0,0.9457,0,0.9457,0,0.9457,0.026,0.19,0,0,0.19,0,0,0.887,1,-,,
4,sat,1,3,0,0,0,0.8992,0,0.8992,0,0.8992,10.808,11.41,0,0,11.41,1,1,0.887,1,-,"[  1.   0.   0.   4.   1.   1.   0.   0.  11.   2. 820.  -3.  40. 799.
   6.   0.]","[  0.   0.   0.   4.   1.   1.   0.   0.  11.   2. 818.  -3.  40. 799.
   6.   0.]"
5,unsat,1,4,0,0,0,0.9767,0,0.9767,0,0.9767,0.01,0.17,0,0,0.17,0,0,0.887,1,-,,
6,unknown,1,4,1,1,0,0.4264,0,0.4264,0.0853,0.5116,100.259,114.03,100.288,100.46,214.49,0,0,0.887,1,-,,
7,unsat,1,5,1,0,0,0.9767,0,0.9767,0,0.9767,0.01,0.17,0,0,0.17,0,0,0.887,1,-,,
8,unsat,1,6,1,0,0,0.969,0,0.969,0,0.969,0.068,0.34,0,0,0.34,0,0,0.887,1,-,,
9,sat,2,6,1,0,0,0.9457,0,0.9457,0,0.9457,0.092,0.25,0,0,0.25,1,1,0.887,1,-,"[ 0.00e+00  1.00e+01  2.00e+00  3.00e+00  0.00e+00  0.00e+00  1.00e+00
  0.00e+00  8.00e+00  6.00e+00  4.67e+03 -2.00e+00  4.80e+01  7.63e+02
  3.00e+00  1.00e+00]","[ 1.000e+00  1.000e+01  2.000e+00  3.000e+00  0.000e+00  0.000e+00
  1.000e+00  0.000e+00  8.000e+00  6.000e+00  4.665e+03 -2.000e+00
  4.800e+01  7.630e+02  3.000e+00  1.000e+00]"
10,unsat,2,7,1,0,0,0.9457,0,0.9457,0,0.9457,0.025,0.18,0,0,0.18,0,0,0.887,1,-,,
11,sat,3,7,1,0,0,0.8992,0,0.8992,0,0.8992,1.378,2.78,0,0,2.78,1,1,0.887,1,-,"[  0.   1.   0.   2.   1.   0.   1.   0.  10.   6. 594.  -1.  20. 569.
   0.   0.]","[  1.   1.   0.   2.   1.   0.   1.   0.  10.   6. 589.  -1.  20. 569.
   0.   0.]"
