Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9703,0.0,0.9703,0,0.9703,0.008,0.14,0,0.0,0.14,0,0,0.847,1.0,-,,
2,unsat,0,2,0,0,0,0.8911,0.0,0.8911,0,0.8911,0.019,0.19,0,0.0,0.19,0,0,0.847,1.0,-,,
3,unsat,0,3,0,0,0,0.7327,0.0,0.7327,0,0.7327,0.039,0.85,0,0.0,0.85,0,0,0.847,1.0,-,,
4,unsat,0,4,0,0,0,0.8911,0.0,0.8911,0,0.8911,49.334,49.5,0,0.0,49.5,0,0,0.847,1.0,-,,
5,sat,1,4,0,1,1,0.8614,0.0,0.8614,0.0594,0.9208,100.097,101.43,91.579,91.62,193.06,1,1,0.847,1.0,-,[28.  5.  7.  1.  0.  0.  5.  3.  1. 11.  6. 25. 33.],[28.  5.  7.  1.  5.  0.  5.  4.  1. 11.  6. 25. 33.]
6,unsat,1,5,0,0,0,0.9604,0.0,0.9604,0,0.9604,0.009,0.15,0,0.0,0.15,0,0,0.847,1.0,-,,
7,unsat,1,6,0,0,0,0.8812,0.0,0.8812,0,0.8812,70.146,70.71,0,0.0,70.71,0,0,0.847,1.0,-,,
8,unsat,1,7,0,0,0,0.9406,0.0,0.9406,0,0.9406,0.012,0.16,0,0.0,0.16,0,0,0.847,1.0,-,,
9,unknown,1,7,1,1,0,0.8218,0.0,0.8218,0.0297,0.8515,100.031,101.0,100.05,100.12,201.12,0,0,0.847,1.0,-,,
10,unsat,1,8,1,0,0,0.9703,0.0,0.9703,0,0.9703,0.008,0.14,0,0.0,0.14,0,0,0.847,1.0,-,,
11,unsat,1,9,1,0,0,0.8911,0.0,0.8911,0,0.8911,27.765,28.12,0,0.0,28.12,0,0,0.847,1.0,-,,
12,sat,2,9,1,0,0,0.9307,0.0,0.9307,0,0.9307,14.472,14.82,0,0.0,14.82,1,1,0.847,1.0,-,[73.  6. 11. 14.  1.  0.  1.  4.  0.  1.  7. 19. 11.],[73.  6. 11. 14.  0.  0.  1.  2.  0.  1.  7. 19. 11.]
13,sat,3,9,1,0,0,0.9406,0.0,0.9406,0,0.9406,0.688,0.84,0,0.0,0.84,1,1,0.847,1.0,-,[64.  6. 12. 12.  0.  0.  5.  4.  0.  0. 19. 43. 17.],[64.  6. 12. 12.  1.  0.  5.  3.  0.  0. 19. 43. 17.]
14,unsat,3,10,1,0,0,0.9703,0.0,0.9703,0,0.9703,0.008,0.14,0,0.0,0.14,0,0,0.847,1.0,-,,
15,unsat,3,11,1,0,0,0.9703,0.0,0.9703,0,0.9703,0.008,0.14,0,0.0,0.14,0,0,0.847,1.0,-,,
16,unknown,3,11,2,1,0,0.7822,0.0,0.7822,0.0396,0.8218,100.027,101.01,100.014,100.1,201.11,0,0,0.847,1.0,-,,
17,unsat,3,12,2,0,0,0.9604,0.0,0.9604,0,0.9604,0.834,0.97,0,0.0,0.97,0,0,0.847,1.0,-,,
18,sat,4,12,2,0,0,0.9109,0.0,0.9109,0,0.9109,97.814,98.75,0,0.0,98.75,1,1,0.847,1.0,-,[53.  0.  0.  4.  1. 10.  0.  0.  0.  0. 17. 96.  6.],[53.  0.  0.  4.  5. 10.  0.  4.  0.  0. 17. 96.  6.]
19,unknown,4,12,3,1,0,0.8218,0.0,0.8218,0.0396,0.8614,100.017,100.99,100.045,100.11,201.1,0,0,0.847,1.0,-,,
20,unsat,4,13,3,0,0,0.8812,0.0,0.8812,0,0.8812,0.02,0.39,0,0.0,0.39,0,0,0.847,1.0,-,,
21,unsat,4,14,3,0,0,0.9505,0.0,0.9505,0,0.9505,0.011,0.35,0,0.0,0.35,0,0,0.847,1.0,-,,
22,sat,5,14,3,0,0,0.9307,0.0,0.9307,0,0.9307,23.701,24.05,0,0.0,24.05,1,1,0.847,1.0,-,[83.  4. 11.  3.  5.  4.  3.  4.  1.  2.  6. 21. 23.],[83.  4. 11.  3.  4.  4.  3.  1.  1.  2.  6. 21. 23.]
23,unsat,5,15,3,0,0,0.901,0.0,0.901,0,0.901,28.59,28.95,0,0.0,28.95,0,0,0.847,1.0,-,,
24,unsat,5,16,3,0,0,0.9505,0.0,0.9505,0,0.9505,0.011,0.15,0,0.0,0.15,0,0,0.847,1.0,-,,
25,unsat,5,17,3,0,0,0.9406,0.0,0.9406,0,0.9406,0.012,0.35,0,0.0,0.35,0,0,0.847,1.0,-,,
26,unknown,5,17,4,1,0,0.7723,0.0,0.7723,0.0594,0.8317,100.014,101.39,100.026,100.11,201.5,0,0,0.847,1.0,-,,
27,sat,6,17,4,0,0,0.9307,0.0,0.9307,0,0.9307,81.845,82.0,0,0.0,82.0,1,1,0.847,1.0,-,[48.  6.  5. 16.  1. 13.  2.  1.  0.  1.  6. 36. 35.],[48.  6.  5. 16.  5. 13.  2.  0.  0.  1.  6. 36. 35.]
28,unsat,6,18,4,0,0,0.9307,0.0,0.9307,0,0.9307,0.014,0.74,0,0.0,0.74,0,0,0.847,1.0,-,,
29,unsat,6,19,4,0,0,0.8713,0.0,0.8713,0,0.8713,45.969,46.34,0,0.0,46.34,0,0,0.847,1.0,-,,
30,unsat,6,20,4,1,1,0.8218,0.0,0.8218,0.0495,0.8713,100.013,101.18,53.652,53.72,154.89,0,0,0.847,1.0,-,,
31,unsat,6,21,4,0,0,0.8911,0.0,0.8911,0,0.8911,37.863,38.03,0,0.0,38.03,0,0,0.847,1.0,-,,
32,unsat,6,22,4,0,0,0.8812,0.0,0.8812,0,0.8812,41.381,41.75,0,0.0,41.75,0,0,0.847,1.0,-,,
33,unsat,6,23,4,0,0,0.7723,0.0,0.7723,0,0.7723,0.033,0.45,0,0.0,0.45,0,0,0.847,1.0,-,,
34,unsat,6,24,4,0,0,0.9505,0.0,0.9505,0,0.9505,0.011,0.35,0,0.0,0.35,0,0,0.847,1.0,-,,
35,unsat,6,25,4,0,0,0.901,0.0,0.901,0,0.901,39.185,39.54,0,0.0,39.54,0,0,0.847,1.0,-,,
36,unsat,6,26,4,0,0,0.802,0.0,0.802,0,0.802,0.031,1.01,0,0.0,1.01,0,0,0.847,1.0,-,,
37,unsat,6,27,4,0,0,0.9208,0.0,0.9208,0,0.9208,9.411,9.95,0,0.0,9.95,0,0,0.847,1.0,-,,
38,unsat,6,28,4,0,0,0.9604,0.0,0.9604,0,0.9604,0.776,0.91,0,0.0,0.91,0,0,0.847,1.0,-,,
39,unsat,6,29,4,0,0,0.9109,0.0,0.9109,0,0.9109,0.016,0.37,0,0.0,0.37,0,0,0.847,1.0,-,,
40,unsat,6,30,4,0,0,0.9604,0.0,0.9604,0,0.9604,0.746,1.07,0,0.0,1.07,0,0,0.847,1.0,-,,
41,unsat,6,31,4,0,0,0.9208,0.0,0.9208,0,0.9208,8.834,9.38,0,0.0,9.38,0,0,0.847,1.0,-,,
42,unsat,6,32,4,0,0,0.8911,0.0,0.8911,0,0.8911,25.622,25.98,0,0.0,25.98,0,0,0.847,1.0,-,,
43,unsat,6,33,4,0,0,0.8515,0.0,0.8515,0,0.8515,0.023,0.59,0,0.0,0.59,0,0,0.847,1.0,-,,
44,sat,7,33,4,0,0,0.901,0.0,0.901,0,0.901,25.666,26.41,0,0.0,26.41,1,1,0.847,1.0,-,[16.  6. 11. 16.  1.  0.  0.  4.  0.  0. 11. 72. 38.],[16.  6. 11. 16.  0.  0.  0.  1.  0.  0. 11. 72. 38.]
45,unsat,7,34,4,0,0,0.9505,0.0,0.9505,0,0.9505,0.011,0.15,0,0.0,0.15,0,0,0.847,1.0,-,,
46,unknown,7,34,5,1,0,0.8218,0.0,0.8218,0.0396,0.8614,100.054,101.41,100.05,100.12,201.53,0,0,0.847,1.0,-,,
47,sat,8,34,5,0,0,0.9406,0.0,0.9406,0,0.9406,77.45,77.79,0,0.0,77.79,1,1,0.847,1.0,-,[40.  0.  5. 12.  1.  6.  5.  0.  1.  0.  8. 73. 40.],[40.  0.  5. 12.  0.  6.  5.  1.  1.  0.  8. 73. 40.]
48,unsat,8,35,5,0,0,0.8614,0.0,0.8614,0,0.8614,0.022,0.4,0,0.0,0.4,0,0,0.847,1.0,-,,
