Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.5,0.0,0.5,0,0.5,0.014,0.26,0,0.0,0.26,0,0,0.8423,1.0,-,,
2,unsat,0,2,0,0,0,0.5217,0.0435,0.5652,0,0.5652,0.013,0.24,0,0.0,0.24,0,0,0.8423,1.0,-,,
3,unsat,0,3,0,0,0,0.5217,0.0435,0.5652,0,0.5652,0.013,0.24,0,0.0,0.24,0,0,0.8423,1.0,-,,
4,unsat,0,4,0,0,0,0.5,0.0,0.5,0,0.5,1.933,2.18,0,0.0,2.18,0,0,0.8423,1.0,-,,
5,unsat,0,5,0,0,0,0.4783,0.0,0.4783,0,0.4783,3.165,3.44,0,0.0,3.44,0,0,0.8423,1.0,-,,
6,unsat,0,6,0,0,0,0.5,0.0,0.5,0,0.5,0.014,0.26,0,0.0,0.26,0,0,0.8423,1.0,-,,
7,unsat,0,7,0,0,0,0.5,0.0,0.5,0,0.5,3.485,3.73,0,0.0,3.73,0,0,0.8423,1.0,-,,
8,unsat,0,8,0,0,0,0.1087,0.0,0.1087,0,0.1087,0.023,0.33,0,0.0,0.33,0,0,0.8423,1.0,-,,
9,unsat,0,9,0,0,0,0.5217,0.0435,0.5652,0,0.5652,1.044,1.27,0,0.0,1.27,0,0,0.8423,1.0,-,,
10,unsat,0,10,0,0,0,0.5,0.0,0.5,0,0.5,0.014,0.26,0,0.0,0.26,0,0,0.8423,1.0,-,,
11,unsat,0,11,0,0,0,0.5217,0.0435,0.5652,0,0.5652,1.013,1.24,0,0.0,1.24,0,0,0.8423,1.0,-,,
12,unknown,0,11,1,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.178,100.45,100.099,100.18,200.63,0,0,0.8423,1.0,-,,
13,unknown,0,11,2,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.036,100.3,100.016,100.1,200.4,0,0,0.8423,1.0,-,,
14,unsat,0,12,2,0,0,0.2174,0.0,0.2174,0,0.2174,0.02,0.31,0,0.0,0.31,0,0,0.8423,1.0,-,,
15,unsat,0,13,2,0,0,0.5,0.0,0.5,0,0.5,0.014,0.26,0,0.0,0.26,0,0,0.8423,1.0,-,,
16,unsat,0,14,2,0,0,0.5217,0.0435,0.5652,0,0.5652,1.569,1.8,0,0.0,1.8,0,0,0.8423,1.0,-,,
17,unsat,0,15,2,0,0,0.5,0.0,0.5,0,0.5,3.968,4.22,0,0.0,4.22,0,0,0.8423,1.0,-,,
18,unknown,0,15,3,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.019,100.3,100.085,100.17,200.47,0,0,0.8423,1.0,-,,
19,unsat,0,16,3,0,0,0.5217,0.0435,0.5652,0,0.5652,1.329,1.56,0,0.0,1.56,0,0,0.8423,1.0,-,,
20,unsat,0,17,3,0,0,0.5217,0.0435,0.5652,0,0.5652,0.013,0.24,0,0.0,0.24,0,0,0.8423,1.0,-,,
21,unsat,0,18,3,0,0,0.1304,0.0,0.1304,0,0.1304,0.021,0.33,0,0.0,0.33,0,0,0.8423,1.0,-,,
22,unknown,0,18,4,1,0,0.1304,0.0,0.1304,0.0435,0.1739,100.007,100.3,100.139,100.22,200.52,0,0,0.8423,1.0,-,,
