Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9353,0.005,0.9403,0,0.9403,0.015,4.62,0,0.0,4.62,0,0,0.8486,1.0,-,,
2,unsat,0,2,0,0,0,0.9154,0.0,0.9154,0,0.9154,0.031,0.88,0,0.0,0.88,0,0,0.8486,1.0,-,,
3,unsat,0,3,0,0,0,0.9055,0.005,0.9104,0,0.9104,0.033,1.91,0,0.0,1.91,0,0,0.8486,1.0,-,,
4,unsat,0,4,0,1,1,0.9303,0.0,0.9303,0.005,0.9353,100.037,101.9,57.153,57.22,159.12,0,0,0.8486,1.0,-,,
5,unknown,0,4,1,1,0,0.8955,0.0,0.8955,0.0348,0.9303,100.013,111.71,100.079,100.15,211.86,0,0,0.8486,1.0,-,,
6,unsat,0,5,1,0,0,0.9353,0.005,0.9403,0,0.9403,0.016,5.02,0,0.0,5.02,0,0,0.8486,1.0,-,,
7,unknown,0,5,2,1,0,0.9303,0.0,0.9303,0.005,0.9353,100.054,102.31,100.055,100.12,202.43,0,0,0.8486,1.0,-,,
8,unsat,0,6,2,0,0,0.8358,0.0,0.8358,0,0.8358,0.035,20.93,0,0.0,20.93,0,0,0.8486,1.0,-,,
9,unknown,0,6,3,1,0,0.9303,0.0,0.9303,0.0,0.9303,100.024,102.16,100.018,100.09,202.25,0,0,0.8486,1.0,-,,
10,unsat,0,7,3,0,0,0.9353,0.005,0.9403,0,0.9403,0.015,6.21,0,0.0,6.21,0,0,0.8486,1.0,-,,
11,unsat,0,8,3,0,0,0.9502,0.0,0.9502,0,0.9502,13.901,14.72,0,0.0,14.72,0,0,0.8486,1.0,-,,
12,unknown,0,8,4,1,0,0.8408,0.0,0.8408,0.0448,0.8856,100.014,122.33,100.159,100.26,222.59,0,0,0.8486,1.0,-,,
13,unknown,0,8,5,1,0,0.8756,0.005,0.8806,0.0398,0.9204,100.014,110.9,100.075,100.15,211.05,0,0,0.8486,1.0,-,,
14,unsat,0,9,5,0,0,0.9303,0.005,0.9353,0,0.9353,0.018,5.04,0,0.0,5.04,0,0,0.8486,1.0,-,,
15,unsat,0,10,5,0,0,0.9353,0.0,0.9353,0,0.9353,0.017,5.07,0,0.0,5.07,0,0,0.8486,1.0,-,,
16,unsat,0,11,5,0,0,0.9353,0.005,0.9403,0,0.9403,27.489,29.93,0,0.0,29.93,0,0,0.8486,1.0,-,,
17,sat,1,11,5,1,1,0.9254,0.005,0.9303,0.0149,0.9453,100.113,105.17,28.905,28.96,134.14,1,1,0.8486,1.0,-,[69.  6.  9.  7.  2.  5.  5.  3.  0.  6. 17. 47. 38.],[69.  6.  9.  7.  5.  5.  5.  1.  0.  6. 17. 47. 38.]
18,unknown,1,11,6,1,0,0.592,0.0,0.592,0.2886,0.8806,100.326,190.23,100.038,100.15,290.37,0,0,0.8486,1.0,-,,
19,sat,2,11,6,0,0,0.9303,0.0,0.9303,0,0.9303,40.242,42.74,0,0.0,42.74,1,1,0.8486,1.0,-,[40.  6. 15. 12.  4. 12.  0.  1.  1. 12.  1.  7. 18.],[40.  6. 15. 12.  0. 12.  0.  0.  1. 12.  1.  7. 18.]
20,unsat,2,12,6,0,0,0.9453,0.0,0.9453,0,0.9453,0.017,0.64,0,0.0,0.64,0,0,0.8486,1.0,-,,
21,unsat,2,13,6,0,0,0.7811,0.0,0.7811,0,0.7811,0.037,38.95,0,0.0,38.95,0,0,0.8486,1.0,-,,
22,unknown,2,13,7,1,0,0.7313,0.0,0.7313,0.1443,0.8756,100.308,146.83,100.067,100.18,247.01,0,0,0.8486,1.0,-,,
23,unsat,2,14,7,0,0,0.9403,0.0,0.9403,0,0.9403,11.902,12.73,0,0.0,12.73,0,0,0.8486,1.0,-,,
24,unsat,2,15,7,0,0,0.9552,0.0,0.9552,0,0.9552,0.014,3.45,0,0.0,3.45,0,0,0.8486,1.0,-,,
25,unsat,2,16,7,0,0,0.9403,0.0,0.9403,0,0.9403,0.017,3.44,0,0.0,3.44,0,0,0.8486,1.0,-,,
26,unknown,2,16,8,1,0,0.5373,0.0,0.5373,0.2836,0.8209,101.97,183.52,100.145,100.33,283.85,0,0,0.8486,1.0,-,,
27,unknown,2,16,9,1,0,0.8706,0.0,0.8706,0.0249,0.8955,100.123,110.8,100.307,100.4,211.2,0,0,0.8486,1.0,-,,
