Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8,0.0,0.8,0,0.8,0.169,0.26,0,0.0,0.26,1,1,0.8477,1.0,-,[12.  6. 15. 10.  6.  0.  5.  4.  0. 12.  5. 91.  0.],[ 7.  6. 15. 10.  6.  0.  5.  3.  0. 12.  5. 91.  0.]
2,sat,2,0,0,0,0,0.72,0.0,0.72,0,0.72,5.486,5.59,0,0.0,5.59,1,1,0.8477,1.0,-,[33.  5. 12.  7.  6.  8.  2.  1.  0.  8.  0. 54. 38.],[30.  5. 12.  7.  6.  8.  2.  0.  0.  8.  0. 54. 38.]
3,sat,3,0,0,1,1,0.56,0.0,0.56,0.04,0.6,100.076,100.22,20.941,20.98,121.2,1,1,0.8477,1.0,-,[45.  6.  0. 16.  0. 12.  3.  3.  0.  0. 12. 83. 29.],[50.  6.  0. 16.  0. 12.  3.  4.  0.  0. 12. 83. 29.]
4,unsat,3,1,0,0,0,0.8,0.0,0.8,0,0.8,0.158,0.25,0,0.0,0.25,0,0,0.8477,1.0,-,,
5,unsat,3,2,0,0,0,0.8,0.0,0.8,0,0.8,0.193,0.28,0,0.0,0.28,0,0,0.8477,1.0,-,,
6,unknown,3,2,1,1,0,0.52,0.0,0.52,0.04,0.56,100.021,100.16,100.023,100.06,200.22,0,0,0.8477,1.0,-,,
7,unknown,3,2,2,1,0,0.52,0.0,0.52,0.0,0.52,100.112,100.25,100.017,100.05,200.3,0,0,0.8477,1.0,-,,
8,unsat,3,3,2,0,0,0.72,0.0,0.72,0,0.72,2.959,3.09,0,0.0,3.09,0,0,0.8477,1.0,-,,
9,unsat,3,4,2,0,0,0.76,0.0,0.76,0,0.76,0.919,1.01,0,0.0,1.01,0,0,0.8477,1.0,-,,
10,unsat,3,5,2,0,0,0.8,0.0,0.8,0,0.8,0.187,0.29,0,0.0,0.29,0,0,0.8477,1.0,-,,
11,sat,4,5,2,0,0,0.52,0.0,0.52,0,0.52,69.541,69.73,0,0.0,69.73,1,1,0.8477,1.0,-,[52.  6.  0.  7.  0.  0.  0.  0.  0.  0. 19. 84.  7.],[50.  6.  0.  7.  0.  0.  0.  4.  0.  0. 19. 84.  7.]
12,unsat,4,6,2,0,0,0.8,0.0,0.8,0,0.8,0.186,0.28,0,0.0,0.28,0,0,0.8477,1.0,-,,
13,unknown,4,6,3,1,0,0.56,0.0,0.56,0.0,0.56,100.032,100.14,100.031,100.06,200.2,0,0,0.8477,1.0,-,,
14,unsat,4,7,3,0,0,0.8,0.0,0.8,0,0.8,0.161,0.26,0,0.0,0.26,0,0,0.8477,1.0,-,,
15,unsat,4,8,3,0,0,0.72,0.0,0.72,0,0.72,3.903,4.0,0,0.0,4.0,0,0,0.8477,1.0,-,,
16,unsat,4,9,3,0,0,0.8,0.0,0.8,0,0.8,0.228,0.33,0,0.0,0.33,0,0,0.8477,1.0,-,,
