Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.832,0.0,0.832,0,0.832,2.544,2.82,0,0.0,2.82,0,0,0.8485,1.0,-,,
2,unknown,0,1,1,1,0,0.552,0.0,0.552,0.08,0.632,201.271,206.28,200.409,200.61,406.89,0,0,0.8485,1.0,-,,
3,unsat,0,2,1,0,0,0.832,0.0,0.832,0,0.832,2.278,2.78,0,0.0,2.78,0,0,0.8485,1.0,-,,
4,unknown,0,2,2,1,0,0.672,0.0,0.672,0.08,0.752,200.071,201.73,200.089,200.21,401.94,0,0,0.8485,1.0,-,,
5,unsat,0,3,2,0,0,0.832,0.0,0.832,0,0.832,5.815,6.39,0,0.0,6.39,0,0,0.8485,1.0,-,,
6,unsat,0,4,2,0,0,0.808,0.0,0.808,0,0.808,30.685,31.41,0,0.0,31.41,0,0,0.8485,1.0,-,,
7,unsat,0,5,2,0,0,0.824,0.0,0.824,0,0.824,42.905,43.62,0,0.0,43.62,0,0,0.8485,1.0,-,,
8,unsat,0,6,2,0,0,0.8,0.0,0.8,0,0.8,111.19,112.57,0,0.0,112.57,0,0,0.8485,1.0,-,,
9,unsat,0,7,2,0,0,0.832,0.0,0.832,0,0.832,0.096,0.35,0,0.0,0.35,0,0,0.8485,1.0,-,,
10,unsat,0,8,2,1,1,0.816,0.0,0.816,0.024,0.84,200.102,201.04,26.585,26.65,227.69,0,0,0.8485,1.0,-,,
11,unknown,0,8,3,1,0,0.72,0.0,0.72,0.056,0.776,200.067,201.83,200.146,200.25,402.07,0,0,0.8485,1.0,-,,
12,unknown,0,8,4,1,0,0.736,0.0,0.736,0.032,0.768,200.043,201.15,200.031,200.13,401.28,0,0,0.8485,1.0,-,,
13,unsat,0,9,4,0,0,0.8,0.0,0.8,0,0.8,180.107,181.75,0,0.0,181.75,0,0,0.8485,1.0,-,,
14,unknown,0,9,5,1,0,0.6,0.0,0.6,0.128,0.728,200.02,203.75,200.064,200.2,403.95,0,0,0.8485,1.0,-,,
15,unsat,0,10,5,0,0,0.8,0.0,0.8,0,0.8,16.325,17.42,0,0.0,17.42,0,0,0.8485,1.0,-,,
16,unsat,0,11,5,0,0,0.824,0.0,0.824,0,0.824,2.535,3.25,0,0.0,3.25,0,0,0.8485,1.0,-,,
17,unsat,0,12,5,1,1,0.776,0.0,0.776,0.032,0.808,200.144,201.89,144.414,144.5,346.38,0,0,0.8485,1.0,-,,
18,unknown,0,12,6,1,0,0.792,0.0,0.792,0.016,0.808,200.027,201.26,200.107,200.19,401.45,0,0,0.8485,1.0,-,,
19,unsat,0,13,6,0,0,0.808,0.0,0.808,0,0.808,95.379,96.66,0,0.0,96.66,0,0,0.8485,1.0,-,,
20,unsat,0,14,6,0,0,0.816,0.0,0.816,0,0.816,41.565,42.29,0,0.0,42.29,0,0,0.8485,1.0,-,,
21,unsat,0,15,6,1,1,0.792,0.0,0.792,0.008,0.8,200.156,200.89,6.543,6.64,207.53,0,0,0.8485,1.0,-,,
