Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.2927,0.0,0.2927,0.0244,0.3171,200.472,200.89,200.1,200.19,401.08,0,0,0.8103,1.0,-,,
2,unknown,0,0,2,1,0,0.0732,0.0,0.0732,0.0244,0.0976,200.167,200.65,200.243,200.38,401.04,0,0,0.8103,1.0,-,,
3,unknown,0,0,3,1,0,0.2683,0.0244,0.2927,0.0244,0.3171,200.089,200.56,200.861,200.95,401.51,0,0,0.8103,1.0,-,,
4,unknown,0,0,4,1,0,0.1707,0.0,0.1707,0.0244,0.1951,200.504,200.88,200.132,200.24,401.13,0,0,0.8103,1.0,-,,
5,unknown,0,0,5,1,0,0.1951,0.0,0.1951,0.0244,0.2195,200.04,200.6,200.986,201.09,401.69,0,0,0.8103,1.0,-,,
6,unknown,0,0,6,1,0,0.1951,0.0,0.1951,0.0244,0.2195,200.027,200.57,200.234,200.34,400.91,0,0,0.8103,1.0,-,,
7,unknown,0,0,7,1,0,0.1951,0.0244,0.2195,0.0244,0.2439,200.284,200.85,200.098,200.2,401.05,0,0,0.8103,1.0,-,,
8,unknown,0,0,8,1,0,0.1463,0.0,0.1463,0.0244,0.1707,200.098,200.51,200.562,200.68,401.19,0,0,0.8103,1.0,-,,
9,unknown,0,0,9,1,0,0.2927,0.0244,0.3171,0.0244,0.3415,200.406,200.87,200.096,200.18,401.04,0,0,0.8103,1.0,-,,
