Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
2,unsat,0,2,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.02,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
3,sat,1,2,0,0,0,0.7901,0.0,0.7901,0,0.7901,70.92,71.98,0,0.0,71.98,1,1,0.892,1.0,-,"[  1.   2.   2.   6.   0.   1.   1.   1.   0.   3. 179.  -2.   1. 385.
   7.   2.]","[  0.   2.   2.   6.   0.   1.   1.   1.   0.   3. 179.  -2.   1. 385.
   7.   2.]"
4,unsat,1,3,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
5,unsat,1,4,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
6,unsat,1,5,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
7,unsat,1,6,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
8,unsat,1,7,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
9,unsat,1,8,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.058,0.31,0,0.0,0.31,0,0,0.892,1.0,-,,
10,unsat,1,9,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.021,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
11,sat,2,9,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.025,0.15,0,0.0,0.15,1,1,0.892,1.0,-,"[  1.   2.   0.   3.   1.   0.   1.   1.  11.   2. 890.   1.  15. 599.
   5.   0.]","[  0.   2.   0.   3.   1.   0.   1.   1.  11.   2. 890.   1.  15. 599.
   5.   0.]"
12,unsat,2,10,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
13,unsat,2,11,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.018,0.27,0,0.0,0.27,0,0,0.892,1.0,-,,
14,unsat,2,12,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.019,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
15,unsat,2,13,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
16,unsat,2,14,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
17,sat,3,14,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.028,0.16,0,0.0,0.16,1,1,0.892,1.0,-,"[  1.   2.   1.   3.   1.   1.   1.   1.  10.   6. 916.   0.  31. 910.
   0.   2.]","[  0.   2.   1.   3.   1.   1.   1.   1.  10.   6. 916.   0.  31. 910.
   0.   2.]"
18,sat,4,14,0,0,0,0.9012,0.0,0.9012,0,0.9012,0.444,0.84,0,0.0,0.84,1,1,0.892,1.0,-,"[  1.   2.   2.   6.   0.   1.   1.   0.  10.   6. 429.  -1.  15. 620.
   0.   1.]","[  0.   2.   2.   6.   0.   1.   1.   0.  10.   6. 429.  -1.  15. 620.
   0.   1.]"
19,unsat,4,15,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.017,0.27,0,0.0,0.27,0,0,0.892,1.0,-,,
20,unsat,4,16,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
21,unsat,4,17,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.012,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
22,sat,5,17,0,0,0,0.8519,0.0,0.8519,0,0.8519,32.88,33.28,0,0.0,33.28,1,1,0.892,1.0,-,"[  1.   2.   0.   6.   1.   1.   1.   0.  11.   0. 539.  -1.  50. 460.
   5.   2.]","[  0.   2.   0.   6.   1.   1.   1.   0.  11.   0. 539.  -1.  50. 460.
   5.   2.]"
23,unsat,5,18,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
24,unsat,5,19,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.015,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
25,unsat,5,20,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
26,unsat,5,21,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
27,unsat,5,22,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.13,0,0.0,0.13,0,0,0.892,1.0,-,,
28,unsat,5,23,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.018,0.14,0,0.0,0.14,0,0,0.892,1.0,-,,
29,sat,6,23,0,0,0,0.8642,0.0,0.8642,0,0.8642,8.724,9.12,0,0.0,9.12,1,1,0.892,1.0,-,"[  0.   2.   2.   6.   1.   1.   1.   0.   7.   4. 548.  -1.  42. 640.
   0.   0.]","[  1.   2.   2.   6.   1.   1.   1.   0.   7.   4. 548.  -1.  42. 640.
   0.   0.]"
30,sat,7,23,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.032,0.16,0,0.0,0.16,1,1,0.892,1.0,-,"[  1.   2.   2.   5.   0.   0.   1.   1.  10.   5. 709.   1.  21. 650.
   0.   2.]","[  0.   2.   2.   5.   0.   0.   1.   1.  10.   5. 709.   1.  21. 650.
   0.   2.]"
31,sat,8,23,0,0,0,0.8642,0.0,0.8642,0,0.8642,9.35,9.88,0,0.0,9.88,1,1,0.892,1.0,-,"[  1.   2.   0.   2.   0.   0.   1.   1.   5.   2. 454.  -3.  40. 668.
   1.   0.]","[  0.   2.   0.   2.   0.   0.   1.   1.   5.   2. 454.  -3.  40. 668.
   1.   0.]"
32,unsat,8,24,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.012,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
33,unsat,8,25,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.032,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
34,sat,9,25,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.027,0.17,0,0.0,0.17,1,1,0.892,1.0,-,"[1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 9.000e+00 0.000e+00 1.127e+03 1.000e+00 1.000e+01 9.160e+02
 5.000e+00 1.000e+00]","[0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 9.000e+00 0.000e+00 1.127e+03 1.000e+00 1.000e+01 9.160e+02
 5.000e+00 1.000e+00]"
35,unsat,9,26,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
36,unsat,9,27,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
37,unsat,9,28,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
38,unsat,9,29,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.012,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
39,unknown,9,29,1,1,0,0.8025,0.0,0.8025,0.0247,0.8272,100.015,100.62,100.03,100.09,200.71,0,0,0.892,1.0,-,,
40,unsat,9,30,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.012,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
41,unsat,9,31,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.018,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
42,unsat,9,32,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.048,0.2,0,0.0,0.2,0,0,0.892,1.0,-,,
43,unsat,9,33,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
44,unsat,9,34,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
45,unsat,9,35,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
46,unsat,9,36,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.035,0.19,0,0.0,0.19,0,0,0.892,1.0,-,,
47,unsat,9,37,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
48,unsat,9,38,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.011,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
49,unsat,9,39,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.013,0.3,0,0.0,0.3,0,0,0.892,1.0,-,,
50,unsat,9,40,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
