Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.312,0.0,0.312,0.192,0.504,102.009,107.86,105.517,105.73,213.59,0,0,0.8485,1.0,-,,
2,unknown,0,0,2,1,0,0.368,0.0,0.368,0.184,0.552,102.967,108.36,100.15,100.34,208.7,0,0,0.8485,1.0,-,,
3,unsat,0,1,2,0,0,0.8,0.0,0.8,0,0.8,2.37,2.8,0,0.0,2.8,0,0,0.8485,1.0,-,,
4,unsat,0,2,2,0,0,0.784,0.0,0.784,0,0.784,25.425,26.19,0,0.0,26.19,0,0,0.8485,1.0,-,,
5,unsat,0,3,2,1,1,0.664,0.0,0.664,0.144,0.808,100.204,101.87,0.031,0.1,101.97,0,0,0.8485,1.0,-,,
6,unknown,0,3,3,1,0,0.448,0.0,0.448,0.112,0.56,100.718,104.73,100.854,101.03,205.76,0,0,0.8485,1.0,-,,
7,unknown,0,3,4,1,0,0.6,0.0,0.6,0.144,0.744,100.108,102.87,100.054,100.13,203.0,0,0,0.8485,1.0,-,,
8,unknown,0,3,5,1,0,0.352,0.0,0.352,0.2,0.552,104.147,110.01,100.323,100.51,210.51,0,0,0.8485,1.0,-,,
9,unsat,0,4,5,0,0,0.808,0.0,0.808,0,0.808,46.773,47.19,0,0.0,47.19,0,0,0.8485,1.0,-,,
10,unsat,0,5,5,0,0,0.824,0.0,0.824,0,0.824,7.061,7.25,0,0.0,7.25,0,0,0.8485,1.0,-,,
11,unsat,0,6,5,1,1,0.744,0.0,0.744,0.072,0.816,100.246,101.58,3.654,3.72,105.29,0,0,0.8485,1.0,-,,
12,unknown,0,6,6,1,0,0.504,0.0,0.504,0.152,0.656,101.046,105.2,100.108,100.22,205.42,0,0,0.8485,1.0,-,,
13,unknown,0,6,7,1,0,0.416,0.0,0.416,0.168,0.584,101.917,107.26,100.133,100.3,207.56,0,0,0.8485,1.0,-,,
14,unsat,0,7,7,1,1,0.632,0.0,0.632,0.104,0.736,100.138,102.15,4.5,4.59,106.74,0,0,0.8485,1.0,-,,
