Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.6436,0.0,0.6436,0.099,0.7426,100.082,102.21,100.037,100.12,202.34,0,0,0.847,1.0,-,,
2,unknown,0,0,2,1,0,0.7723,0.0,0.7723,0.0495,0.8218,100.021,101.42,100.016,100.08,201.5,0,0,0.847,1.0,-,,
3,unsat,0,1,2,0,0,0.901,0.0,0.901,0,0.901,12.341,12.89,0,0.0,12.89,0,0,0.847,1.0,-,,
4,unknown,0,1,3,1,0,0.7426,0.0,0.7426,0.0594,0.802,100.02,101.23,100.153,100.22,201.45,0,0,0.847,1.0,-,,
5,unknown,0,1,4,1,0,0.7525,0.0,0.7525,0.0396,0.7921,100.066,100.95,100.05,100.12,201.07,0,0,0.847,1.0,-,,
6,sat,1,1,4,1,1,0.8515,0.0,0.8515,0.0594,0.9109,100.045,101.01,11.871,11.91,112.92,1,1,0.847,1.0,-,[100.   0.   3.   6.   0.   0.   5.   4.   0.   2.  19.   1.  39.],[100.   0.   3.   6.   0.   0.   5.   0.   0.   2.  19.   1.  39.]
7,sat,2,1,4,0,0,0.9406,0.0,0.9406,0,0.9406,1.486,1.74,0,0.0,1.74,1,1,0.847,1.0,-,[100.   6.  10.  12.   0.  11.   0.   4.   1.   0.  10.  81.  24.],[100.   6.  10.  12.   0.  11.   0.   2.   1.   0.  10.  81.  24.]
8,sat,3,1,4,1,1,0.802,0.0,0.802,0.0792,0.8812,100.039,101.26,10.6,10.65,111.91,1,1,0.847,1.0,-,[30.  6. 15. 10.  6.  0.  3.  4.  0.  2.  7. 16. 40.],[30.  6. 15. 10.  6.  0.  3.  2.  0.  2.  7. 16. 40.]
9,unsat,3,2,4,0,0,0.8911,0.0,0.8911,0,0.8911,54.356,54.63,0,0.0,54.63,0,0,0.847,1.0,-,,
10,unsat,3,3,4,0,0,0.9406,0.0,0.9406,0,0.9406,2.108,2.37,0,0.0,2.37,0,0,0.847,1.0,-,,
11,unknown,3,3,5,1,0,0.7822,0.0,0.7822,0.0396,0.8218,100.025,100.88,100.026,100.09,200.97,0,0,0.847,1.0,-,,
12,sat,4,3,5,0,0,0.9406,0.0,0.9406,0,0.9406,18.557,18.82,0,0.0,18.82,1,1,0.847,1.0,-,[77.  0. 14. 10.  0.  0.  5.  2.  0.  0. 12. 91. 36.],[77.  0. 14. 10.  0.  0.  5.  0.  0.  0. 12. 91. 36.]
13,unknown,4,3,6,1,0,0.8713,0.0,0.8713,0.0396,0.9109,100.068,100.9,100.022,100.06,200.96,0,0,0.847,1.0,-,,
14,unknown,4,3,7,1,0,0.7723,0.0,0.7723,0.0297,0.802,100.076,100.8,100.064,100.13,200.93,0,0,0.847,1.0,-,,
15,unknown,4,3,8,1,0,0.7129,0.0,0.7129,0.099,0.8119,100.075,102.16,100.039,100.1,202.26,0,0,0.847,1.0,-,,
