Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.5686,0.0,0.5686,0.0392,0.6078,100.142,100.52,100.014,100.08,200.6,0,0,0.8452,1.0,-,,
2,sat,1,0,1,1,1,0.6667,0.0,0.6667,0.0784,0.7451,100.053,100.56,54.411,54.46,155.03,1,1,0.8452,1.0,-,[10.  5. 15. 11.  6.  0.  1.  1.  0.  9.  1. 67. 11.],[10.  5. 15. 11.  6.  0.  1.  0.  0.  9.  1. 67. 11.]
3,sat,2,0,1,0,0,0.8235,0.0,0.8235,0,0.8235,8.511,8.7,0,0.0,8.7,1,1,0.8452,1.0,-,[100.   0.  11.  10.   3.  10.   4.   3.   0.  11.   0.  69.   9.],[100.   0.  11.  10.   3.  10.   4.   4.   0.  11.   0.  69.   9.]
4,unknown,2,0,2,1,0,0.6667,0.0,0.6667,0.0588,0.7255,100.023,100.38,100.019,100.07,200.45,0,0,0.8452,1.0,-,,
5,unknown,2,0,3,1,0,0.6471,0.0,0.6471,0.098,0.7451,100.045,100.56,100.016,100.06,200.62,0,0,0.8452,1.0,-,,
6,sat,3,0,3,1,1,0.7451,0.0,0.7451,0.0196,0.7647,100.036,100.25,8.202,8.25,108.5,1,1,0.8452,1.0,-,[100.   2.   3.   3.   0.   6.   0.   0.   1.   9.  17.   1.  30.],[100.   2.   3.   3.   0.   6.   0.   2.   1.   9.  17.   1.  30.]
7,sat,4,0,3,0,0,0.8824,0.0,0.8824,0,0.8824,0.446,0.56,0,0.0,0.56,1,1,0.8452,1.0,-,[100.   6.  10.  11.   6.  10.   2.   3.   0.   0.  10.  81.  20.],[100.   6.  10.  11.   6.  10.   2.   2.   0.   0.  10.  81.  20.]
8,sat,5,0,3,0,0,0.6667,0.0,0.6667,0,0.6667,27.132,27.51,0,0.0,27.51,1,1,0.8452,1.0,-,[30.  0. 10.  8.  6.  3.  0.  1.  0.  9.  1. 15. 40.],[30.  0. 10.  8.  6.  3.  0.  0.  0.  9.  1. 15. 40.]
9,sat,6,0,3,0,0,0.8235,0.0,0.8235,0,0.8235,7.337,7.68,0,0.0,7.68,1,1,0.8452,1.0,-,[76.  6.  8. 14.  1.  9.  5.  4.  1. 11.  8. 90. 19.],[76.  6.  8. 14.  1.  9.  5.  3.  1. 11.  8. 90. 19.]
10,sat,7,0,3,0,0,0.8627,0.0,0.8627,0,0.8627,15.772,15.88,0,0.0,15.88,1,1,0.8452,1.0,-,[90.  6. 10. 14.  1. 10.  5.  0.  1. 13. 15. 81. 39.],[90.  6. 10. 14.  1. 10.  5.  4.  1. 13. 15. 81. 39.]
11,unsat,7,1,3,0,0,0.6863,0.0,0.6863,0,0.6863,78.74,79.02,0,0.0,79.02,0,0,0.8452,1.0,-,,
12,sat,8,1,3,0,0,0.8431,0.0,0.8431,0,0.8431,3.53,3.79,0,0.0,3.79,1,1,0.8452,1.0,-,[ 74.   0.  15.   7.   5.   9.   3.   1.   1.   0.  10. 100.  33.],[ 74.   0.  15.   7.   5.   9.   3.   0.   1.   0.  10. 100.  33.]
13,sat,9,1,3,0,0,0.7647,0.0,0.7647,0,0.7647,3.14,3.57,0,0.0,3.57,1,1,0.8452,1.0,-,[50.  0. 10.  1.  0.  0.  0.  1.  1.  9.  9. 71.  0.],[50.  0. 10.  1.  0.  0.  0.  0.  1.  9.  9. 71.  0.]
14,unknown,9,1,4,1,0,0.7255,0.0,0.7255,0.0196,0.7451,100.032,100.23,100.025,100.07,200.31,0,0,0.8452,1.0,-,,
15,unknown,9,1,5,1,0,0.6471,0.0,0.6471,0.1176,0.7647,100.076,100.7,100.017,100.06,200.76,0,0,0.8452,1.0,-,,
16,sat,10,1,5,0,0,0.7451,0.0,0.7451,0,0.7451,10.007,10.22,0,0.0,10.22,1,1,0.8452,1.0,-,[30.  1.  9. 13.  6. 10.  0.  0.  1.  1.  1. 30. 39.],[30.  1.  9. 13.  6. 10.  0.  1.  1.  1.  1. 30. 39.]
17,sat,11,1,5,0,0,0.7843,0.0,0.7843,0,0.7843,27.664,27.95,0,0.0,27.95,1,1,0.8452,1.0,-,[69.  6. 15. 11.  6.  2.  5.  3.  1. 10. 16. 20. 27.],[69.  6. 15. 11.  6.  2.  5.  4.  1. 10. 16. 20. 27.]
18,sat,12,1,5,1,1,0.7059,0.0,0.7059,0.0784,0.7843,100.027,100.53,13.089,13.13,113.67,1,1,0.8452,1.0,-,[23.  2. 12.  3.  0. 10.  3.  3.  1.  9.  9. 51. 19.],[23.  2. 12.  3.  0. 10.  3.  4.  1.  9.  9. 51. 19.]
19,sat,13,1,5,0,0,0.8039,0.0,0.8039,0,0.8039,18.064,18.34,0,0.0,18.34,1,1,0.8452,1.0,-,[50.  6.  9.  9.  3. 11.  5.  4.  1.  9. 19. 62. 19.],[50.  6.  9.  9.  3. 11.  5.  2.  1.  9. 19. 62. 19.]
20,sat,14,1,5,0,0,0.7843,0.0,0.7843,0,0.7843,7.429,7.63,0,0.0,7.63,1,1,0.8452,1.0,-,[40.  5.  8. 11.  6.  6.  3.  2.  0.  0. 16. 58. 20.],[40.  5.  8. 11.  6.  6.  3.  1.  0.  0. 16. 58. 20.]
21,sat,15,1,5,0,0,0.8235,0.0,0.8235,0,0.8235,4.888,5.1,0,0.0,5.1,1,1,0.8452,1.0,-,[100.   6.  15.  15.   0.  13.   5.   3.   1.  10.   0.  52.   3.],[100.   6.  15.  15.   0.  13.   5.   4.   1.  10.   0.  52.   3.]
22,unknown,15,1,6,1,0,0.6863,0.0,0.6863,0.0,0.6863,100.022,100.16,100.105,100.17,200.33,0,0,0.8452,1.0,-,,
23,sat,16,1,6,1,1,0.7843,0.0,0.7843,0.0196,0.8039,100.041,100.24,67.715,67.76,168.0,1,1,0.8452,1.0,-,[49.  6.  0.  8.  3. 13.  0.  2.  0. 10.  0. 19. 30.],[49.  6.  0.  8.  3. 13.  0.  0.  0. 10.  0. 19. 30.]
