Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.0769,0.0,0.0769,0,0.0769,4.612,4.74,0,0.0,4.74,1,1,0.832,1.0,-,[29.  1. 14.  7.  4.  0.  5.  1.  0.  0. 19. 10. 39.],[29.  1. 14.  7.  4.  0.  5.  0.  0.  0. 19. 10. 39.]
2,sat,2,0,0,0,0,0.0,0.0,0.0,0,0.0,3.503,3.69,0,0.0,3.69,1,1,0.832,1.0,-,[11.  6. 15. 11.  3.  9.  1.  3.  0.  1.  4. 61. 15.],[11.  6. 15. 11.  3.  9.  1.  1.  0.  1.  4. 61. 15.]
3,unsat,2,1,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.066,0.19,0,0.0,0.19,0,0,0.832,1.0,-,,
4,unsat,2,2,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.072,0.17,0,0.0,0.17,0,0,0.832,1.0,-,,
5,unsat,2,3,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.05,0.14,0,0.0,0.14,0,0,0.832,1.0,-,,
6,sat,3,3,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.235,2.36,0,0.0,2.36,1,1,0.832,1.0,-,[100.   6.   0.   1.   5.   0.   0.   4.   0.   1.  12.   1.  39.],[100.   6.   0.   1.   5.   0.   0.   0.   0.   1.  12.   1.  39.]
7,sat,4,3,0,0,0,0.0769,0.0,0.0769,0,0.0769,0.598,0.77,0,0.0,0.77,1,1,0.832,1.0,-,[100.   1.  14.  11.   6.  10.   5.   2.   0.   0.  11.  83.  20.],[100.   1.  14.  11.   6.  10.   5.   4.   0.   0.  11.  83.  20.]
8,sat,5,3,0,0,0,0.0769,0.0,0.0769,0,0.0769,3.962,4.1,0,0.0,4.1,1,1,0.832,1.0,-,[39.  0. 10.  6.  3.  9.  0.  0.  0.  1.  0. 16. 40.],[39.  0. 10.  6.  3.  9.  0.  3.  0.  1.  0. 16. 40.]
9,unsat,5,4,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.1,0.23,0,0.0,0.23,0,0,0.832,1.0,-,,
10,unsat,5,5,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.068,0.18,0,0.0,0.18,0,0,0.832,1.0,-,,
11,sat,6,5,0,0,0,0.2308,0.0,0.2308,0,0.2308,0.318,0.45,0,0.0,0.45,1,1,0.832,1.0,-,[ 11.   1.   5.  11.   4.  10.   0.   2.   0.  17.  14. 100.   5.],[ 11.   1.   5.  11.   4.  10.   0.   3.   0.  17.  14. 100.   5.]
12,sat,7,5,0,0,0,0.0769,0.0,0.0769,0,0.0769,0.296,0.44,0,0.0,0.44,1,1,0.832,1.0,-,[70.  6. 12.  1.  6.  5.  2.  0.  1.  2. 10. 99. 31.],[70.  6. 12.  1.  6.  5.  2.  2.  1.  2. 10. 99. 31.]
13,sat,8,5,0,0,0,0.0769,0.0,0.0769,0,0.0769,3.463,3.61,0,0.0,3.61,1,1,0.832,1.0,-,[53.  5. 15.  1.  1.  2.  3.  3.  0.  0.  3. 71.  1.],[53.  5. 15.  1.  1.  2.  3.  4.  0.  0.  3. 71.  1.]
14,unsat,8,6,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.07,0.2,0,0.0,0.2,0,0,0.832,1.0,-,,
15,sat,9,6,0,0,0,0.0,0.0,0.0,0,0.0,1.7,1.84,0,0.0,1.84,1,1,0.832,1.0,-,[19.  4.  8. 16.  4.  0.  0.  1.  1.  0.  9. 90. 10.],[19.  4.  8. 16.  4.  0.  0.  4.  1.  0.  9. 90. 10.]
16,sat,10,6,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.214,1.36,0,0.0,1.36,1,1,0.832,1.0,-,[32.  6.  9. 15.  2. 13.  5.  2.  1.  0.  1. 24. 31.],[32.  6.  9. 15.  2. 13.  5.  4.  1.  0.  1. 24. 31.]
17,unsat,10,7,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.069,0.19,0,0.0,0.19,0,0,0.832,1.0,-,,
18,sat,11,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.591,2.72,0,0.0,2.72,1,1,0.832,1.0,-,[29.  1. 10.  2.  2. 13.  0.  3.  0.  0.  9. 57. 19.],[29.  1. 10.  2.  2. 13.  0.  0.  0.  0.  9. 57. 19.]
19,sat,12,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.099,1.25,0,0.0,1.25,1,1,0.832,1.0,-,[50.  6.  5.  1.  2. 10.  5.  3.  0.  0. 11. 61. 10.],[50.  6.  5.  1.  2. 10.  5.  4.  0.  0. 11. 61. 10.]
20,sat,13,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.227,1.37,0,0.0,1.37,1,1,0.832,1.0,-,[40.  5.  0. 11.  0.  5.  0.  1.  0.  0. 12. 51. 27.],[40.  5.  0. 11.  0.  5.  0.  0.  0.  0. 12. 51. 27.]
21,unsat,13,8,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.088,0.22,0,0.0,0.22,0,0,0.832,1.0,-,,
22,sat,14,8,0,0,0,0.2308,0.0,0.2308,0,0.2308,0.554,0.69,0,0.0,0.69,1,1,0.832,1.0,-,[17.  1. 10.  2.  0.  6.  1.  4.  0. 11. 19. 89. 10.],[17.  1. 10.  2.  0.  6.  1.  3.  0. 11. 19. 89. 10.]
23,unsat,14,9,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.071,0.2,0,0.0,0.2,0,0,0.832,1.0,-,,
24,sat,15,9,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.074,1.19,0,0.0,1.19,1,1,0.832,1.0,-,[70.  4.  9. 12.  4.  9.  4.  4.  1.  0.  9. 11. 40.],[70.  4.  9. 12.  4.  9.  4.  2.  1.  0.  9. 11. 40.]
25,unsat,15,10,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.056,0.18,0,0.0,0.18,0,0,0.832,1.0,-,,
26,unsat,15,11,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.083,0.21,0,0.0,0.21,0,0,0.832,1.0,-,,
27,sat,16,11,0,0,0,0.2308,0.0,0.2308,0,0.2308,0.311,0.47,0,0.0,0.47,1,1,0.832,1.0,-,[ 10.   0.  10.   1.   2.  10.   0.   3.   0.  10.   9. 100.  10.],[ 10.   0.  10.   1.   2.  10.   0.   0.   0.  10.   9. 100.  10.]
28,unsat,16,12,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.09,0.22,0,0.0,0.22,0,0,0.832,1.0,-,,
29,sat,17,12,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.027,1.18,0,0.0,1.18,1,1,0.832,1.0,-,[70.  3. 13.  2.  6. 10.  0.  0.  1.  2.  9. 58. 30.],[70.  3. 13.  2.  6. 10.  0.  3.  1.  2.  9. 58. 30.]
30,sat,18,12,0,0,0,0.0769,0.0,0.0769,0,0.0769,5.088,5.24,0,0.0,5.24,1,1,0.832,1.0,-,[20.  3.  9. 12.  3.  9.  5.  4.  0.  0. 10. 51. 40.],[20.  3.  9. 12.  3.  9.  5.  1.  0.  0. 10. 51. 40.]
31,unsat,18,13,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.062,0.16,0,0.0,0.16,0,0,0.832,1.0,-,,
32,unsat,18,14,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.123,0.25,0,0.0,0.25,0,0,0.832,1.0,-,,
33,sat,19,14,0,0,0,0.0769,0.0,0.0769,0,0.0769,3.555,3.68,0,0.0,3.68,1,1,0.832,1.0,-,[29.  5. 14. 11.  2. 13.  3.  0.  0.  0.  2. 81. 29.],[29.  5. 14. 11.  2. 13.  3.  3.  0.  0.  2. 81. 29.]
34,unsat,19,15,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.128,0.25,0,0.0,0.25,0,0,0.832,1.0,-,,
35,unsat,19,16,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.091,0.19,0,0.0,0.19,0,0,0.832,1.0,-,,
36,unsat,19,17,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.105,0.23,0,0.0,0.23,0,0,0.832,1.0,-,,
37,sat,20,17,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.163,2.31,0,0.0,2.31,1,1,0.832,1.0,-,[90.  6.  6. 14.  4. 13.  0.  0.  0.  0.  0. 71. 39.],[90.  6.  6. 14.  4. 13.  0.  2.  0.  0.  0. 71. 39.]
38,sat,21,17,0,0,0,0.0769,0.0,0.0769,0,0.0769,0.765,0.9,0,0.0,0.9,1,1,0.832,1.0,-,[100.   5.   1.   2.   6.  10.   1.   2.   1.   1.  13.  78.   9.],[100.   5.   1.   2.   6.  10.   1.   4.   1.   1.  13.  78.   9.]
39,sat,22,17,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.051,2.2,0,0.0,2.2,1,1,0.832,1.0,-,[50.  6.  9. 11.  3. 13.  2.  4.  1.  0. 10. 25. 40.],[50.  6.  9. 11.  3. 13.  2.  3.  1.  0. 10. 25. 40.]
40,sat,23,17,0,0,0,0.1538,0.0,0.1538,0,0.1538,0.26,0.4,0,0.0,0.4,1,1,0.832,1.0,-,[90.  6. 15. 13.  5. 12.  2.  3.  0.  0. 13.  5.  9.],[90.  6. 15. 13.  5. 12.  2.  4.  0.  0. 13.  5.  9.]
