Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.231,0.33,0,0.0,0.33,0,0,0.7133,1.0,-,,
2,unsat,0,2,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.183,0.28,0,0.0,0.28,0,0,0.7133,1.0,-,,
3,unsat,0,3,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.216,0.32,0,0.0,0.32,0,0,0.7133,1.0,-,,
4,unsat,0,4,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.192,0.29,0,0.0,0.29,0,0,0.7133,1.0,-,,
5,unsat,0,5,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.234,0.34,0,0.0,0.34,0,0,0.7133,1.0,-,,
6,unsat,0,6,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.292,0.39,0,0.0,0.39,0,0,0.7133,1.0,-,,
7,unsat,0,7,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.231,0.33,0,0.0,0.33,0,0,0.7133,1.0,-,,
8,unsat,0,8,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.184,0.28,0,0.0,0.28,0,0,0.7133,1.0,-,,
9,unsat,0,9,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.239,0.34,0,0.0,0.34,0,0,0.7133,1.0,-,,
10,unsat,0,10,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.256,0.36,0,0.0,0.36,0,0,0.7133,1.0,-,,
11,unsat,0,11,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.267,0.37,0,0.0,0.37,0,0,0.7133,1.0,-,,
12,unsat,0,12,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.207,0.31,0,0.0,0.31,0,0,0.7133,1.0,-,,
13,unsat,0,13,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.256,0.35,0,0.0,0.35,0,0,0.7133,1.0,-,,
14,unsat,0,14,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.212,0.31,0,0.0,0.31,0,0,0.7133,1.0,-,,
15,unsat,0,15,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.191,0.29,0,0.0,0.29,0,0,0.7133,1.0,-,,
16,unsat,0,16,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.235,0.33,0,0.0,0.33,0,0,0.7133,1.0,-,,
17,unsat,0,17,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.245,0.34,0,0.0,0.34,0,0,0.7133,1.0,-,,
18,unsat,0,18,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.262,0.38,0,0.0,0.38,0,0,0.7133,1.0,-,,
19,unsat,0,19,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.204,0.31,0,0.0,0.31,0,0,0.7133,1.0,-,,
20,unsat,0,20,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.24,0.34,0,0.0,0.34,0,0,0.7133,1.0,-,,
21,unsat,0,21,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.257,0.36,0,0.0,0.36,0,0,0.7133,1.0,-,,
22,unsat,0,22,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.25,0.35,0,0.0,0.35,0,0,0.7133,1.0,-,,
23,unsat,0,23,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.196,0.29,0,0.0,0.29,0,0,0.7133,1.0,-,,
24,unsat,0,24,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.305,0.41,0,0.0,0.41,0,0,0.7133,1.0,-,,
