Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.624,0.0,0.624,0.032,0.632,100.606,100.97,100.015,100.22,201.19,0,0,0.6933,1.0,-,,
2,unknown,0,0,2,1,0,0.544,0.0,0.544,0.072,0.608,100.116,101.52,100.046,100.24,201.75,0,0,0.6933,1.0,-,,
3,unknown,0,0,3,1,0,0.624,0.0,0.624,0.032,0.632,100.023,100.38,100.014,100.19,200.58,0,0,0.6933,1.0,-,,
4,unsat,0,1,3,0,0,0.616,0.0,0.616,0,0.616,0.069,0.47,0,0.0,0.47,0,0,0.6933,1.0,-,,
5,unknown,0,1,4,1,0,0.616,0.0,0.616,0.04,0.632,101.191,101.59,100.031,100.21,201.8,0,0,0.6933,1.0,-,,
6,unknown,0,1,5,1,0,0.624,0.0,0.624,0.032,0.632,100.528,100.81,100.08,100.25,201.07,0,0,0.6933,1.0,-,,
7,unknown,0,1,6,1,0,0.44,0.0,0.44,0.08,0.52,100.257,103.04,104.107,104.34,207.38,0,0,0.6933,1.0,-,,
8,unsat,0,2,6,0,0,0.616,0.0,0.616,0,0.616,0.067,0.46,0,0.0,0.46,0,0,0.6933,1.0,-,,
9,unknown,0,2,7,1,0,0.592,0.0,0.592,0.032,0.616,100.08,100.57,100.016,100.19,200.76,0,0,0.6933,1.0,-,,
10,unsat,0,3,7,0,0,0.616,0.0,0.616,0,0.616,0.066,0.46,0,0.0,0.46,0,0,0.6933,1.0,-,,
11,unknown,0,3,8,1,0,0.616,0.0,0.616,0.04,0.632,100.242,100.63,100.36,100.53,201.17,0,0,0.6933,1.0,-,,
12,unknown,0,3,9,1,0,0.6,0.0,0.6,0.024,0.616,100.026,100.44,100.527,100.76,201.21,0,0,0.6933,1.0,-,,
