Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.7843,0.0,0.7843,0,0.7843,10.397,10.77,0,0.0,10.77,1,1,0.7267,1.0,-,"[1.00e+00 0.00e+00 0.00e+00 0.00e+00 1.49e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00
 1.00e+00 0.00e+00 0.00e+00 1.00e+00]","[1.00e+00 0.00e+00 0.00e+00 0.00e+00 1.49e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]"
2,unknown,1,0,1,1,0,0.6667,0.0,0.6667,0.0588,0.7255,100.031,100.54,100.019,100.09,200.62,0,0,0.7267,1.0,-,,
3,sat,2,0,1,0,0,0.7843,0.0,0.7843,0,0.7843,21.008,21.38,0,0.0,21.38,1,1,0.7267,1.0,-,"[1.00e+00 2.00e+00 0.00e+00 0.00e+00 1.88e+04 1.00e+00 1.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 1.00e+00 0.00e+00 1.00e+00]","[1.00e+00 2.00e+00 0.00e+00 0.00e+00 1.88e+04 1.00e+00 1.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 1.00e+00 0.00e+00 0.00e+00]"
4,sat,3,0,1,0,0,0.7255,0.0,0.7255,0,0.7255,88.33,88.83,0,0.0,88.83,1,1,0.7267,1.0,-,"[0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.199e+03 0.000e+00 0.000e+00
 4.000e+00 0.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00
 1.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00]","[0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.199e+03 0.000e+00 0.000e+00
 4.000e+00 0.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00
 1.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00]"
5,sat,4,0,1,0,0,0.8039,0.0,0.8039,0,0.8039,25.006,25.26,0,0.0,25.26,1,1,0.7267,1.0,-,"[0.0e+00 0.0e+00 0.0e+00 1.0e+00 8.9e+03 0.0e+00 0.0e+00 1.0e+00 0.0e+00
 4.0e+00 2.0e+00 0.0e+00 0.0e+00 0.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 0.0e+00 1.0e+00]","[0.0e+00 0.0e+00 0.0e+00 1.0e+00 8.9e+03 0.0e+00 0.0e+00 1.0e+00 0.0e+00
 4.0e+00 2.0e+00 0.0e+00 0.0e+00 0.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 0.0e+00 0.0e+00]"
6,sat,5,0,1,0,0,0.7843,0.0,0.7843,0,0.7843,15.283,15.65,0,0.0,15.65,1,1,0.7267,1.0,-,"[0.00e+00 3.50e+01 2.00e+00 9.00e+00 1.65e+04 2.00e+00 2.00e+00 4.00e+00
 2.00e+00 4.00e+00 1.00e+00 0.00e+00 1.00e+00 2.00e+00 1.00e+00 0.00e+00
 1.00e+00 1.00e+00 0.00e+00 1.00e+00]","[0.00e+00 3.50e+01 2.00e+00 9.00e+00 1.65e+04 2.00e+00 2.00e+00 4.00e+00
 2.00e+00 4.00e+00 1.00e+00 0.00e+00 1.00e+00 2.00e+00 1.00e+00 0.00e+00
 1.00e+00 1.00e+00 0.00e+00 0.00e+00]"
7,unknown,5,0,2,1,0,0.6667,0.0,0.6667,0.0196,0.6863,100.214,100.5,100.038,100.11,200.61,0,0,0.7267,1.0,-,,
8,sat,6,0,2,1,1,0.7255,0.0,0.7255,0.0784,0.8039,100.026,100.63,48.201,48.26,148.88,1,1,0.7267,1.0,-,"[0.000e+00 8.000e+01 2.000e+00 9.000e+00 4.809e+03 2.000e+00 1.000e+00
 1.000e+00 0.000e+00 4.000e+00 2.000e+00 0.000e+00 2.000e+00 0.000e+00
 4.000e+00 0.000e+00 2.000e+00 0.000e+00 1.000e+00 1.000e+00]","[0.000e+00 8.000e+01 2.000e+00 9.000e+00 4.809e+03 2.000e+00 1.000e+00
 1.000e+00 0.000e+00 4.000e+00 2.000e+00 0.000e+00 2.000e+00 0.000e+00
 4.000e+00 0.000e+00 2.000e+00 0.000e+00 1.000e+00 0.000e+00]"
9,sat,7,0,2,0,0,0.7255,0.0,0.7255,0,0.7255,27.92,28.3,0,0.0,28.3,1,1,0.7267,1.0,-,"[0.0e+00 0.0e+00 0.0e+00 0.0e+00 2.3e+03 0.0e+00 0.0e+00 4.0e+00 0.0e+00
 2.0e+00 2.0e+00 0.0e+00 0.0e+00 1.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 0.0e+00 1.0e+00]","[0.0e+00 0.0e+00 0.0e+00 0.0e+00 2.3e+03 0.0e+00 0.0e+00 4.0e+00 0.0e+00
 2.0e+00 2.0e+00 0.0e+00 0.0e+00 1.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 0.0e+00 0.0e+00]"
10,sat,8,0,2,0,0,0.7255,0.0,0.7255,0,0.7255,70.199,70.92,0,0.0,70.92,1,1,0.7267,1.0,-,"[0.000e+00 0.000e+00 0.000e+00 1.000e+00 6.099e+03 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 3.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00]","[0.000e+00 0.000e+00 0.000e+00 1.000e+00 6.099e+03 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 3.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00]"
