Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.616,0.0,0.616,0,0.616,0.069,0.46,0,0.0,0.46,0,0,0.6933,1.0,-,,
2,unknown,0,1,1,1,0,0.616,0.0,0.616,0.04,0.632,100.131,100.51,100.014,100.19,200.7,0,0,0.6933,1.0,-,,
3,unknown,0,1,2,1,0,0.624,0.0,0.624,0.032,0.632,100.205,100.55,100.012,100.18,200.74,0,0,0.6933,1.0,-,,
4,unsat,0,2,2,0,0,0.616,0.0,0.616,0,0.616,0.068,0.47,0,0.0,0.47,0,0,0.6933,1.0,-,,
5,unknown,0,2,3,1,0,0.616,0.0,0.616,0.04,0.632,100.469,100.85,101.222,101.4,202.25,0,0,0.6933,1.0,-,,
6,unknown,0,2,4,1,0,0.616,0.0,0.616,0.04,0.632,100.794,101.18,100.245,100.42,201.6,0,0,0.6933,1.0,-,,
7,unknown,0,2,5,1,0,0.616,0.0,0.616,0.04,0.632,100.098,100.47,101.886,102.1,202.57,0,0,0.6933,1.0,-,,
8,unsat,0,3,5,0,0,0.616,0.0,0.616,0,0.616,0.069,0.46,0,0.0,0.46,0,0,0.6933,1.0,-,,
9,unknown,0,3,6,1,0,0.624,0.0,0.624,0.032,0.632,100.095,100.46,100.188,100.36,200.82,0,0,0.6933,1.0,-,,
10,unsat,0,4,6,0,0,0.616,0.0,0.616,0,0.616,0.066,0.46,0,0.0,0.46,0,0,0.6933,1.0,-,,
11,unknown,0,4,7,1,0,0.616,0.0,0.616,0.04,0.632,101.137,101.52,100.159,100.34,201.86,0,0,0.6933,1.0,-,,
12,unknown,0,4,8,1,0,0.616,0.0,0.616,0.04,0.632,100.021,100.4,100.163,100.34,200.74,0,0,0.6933,1.0,-,,
13,unknown,0,4,9,1,0,0.616,0.0,0.616,0.04,0.632,100.143,100.52,102.582,102.78,203.3,0,0,0.6933,1.0,-,,
