Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.218,0.32,0,0.0,0.32,0,0,0.7133,1.0,-,,
2,unsat,0,2,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.36,0.46,0,0.0,0.46,0,0,0.7133,1.0,-,,
3,unsat,0,3,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.233,0.34,0,0.0,0.34,0,0,0.7133,1.0,-,,
4,unsat,0,4,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.203,0.3,0,0.0,0.3,0,0,0.7133,1.0,-,,
5,unsat,0,5,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.267,0.36,0,0.0,0.36,0,0,0.7133,1.0,-,,
6,unsat,0,6,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.247,0.34,0,0.0,0.34,0,0,0.7133,1.0,-,,
7,unsat,0,7,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.195,0.29,0,0.0,0.29,0,0,0.7133,1.0,-,,
8,unsat,0,8,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.177,0.28,0,0.0,0.28,0,0,0.7133,1.0,-,,
9,unsat,0,9,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.308,0.41,0,0.0,0.41,0,0,0.7133,1.0,-,,
10,unsat,0,10,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.307,0.4,0,0.0,0.4,0,0,0.7133,1.0,-,,
11,unsat,0,11,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.237,0.33,0,0.0,0.33,0,0,0.7133,1.0,-,,
12,unsat,0,12,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.279,0.38,0,0.0,0.38,0,0,0.7133,1.0,-,,
13,unsat,0,13,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.218,0.32,0,0.0,0.32,0,0,0.7133,1.0,-,,
14,unsat,0,14,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.215,0.31,0,0.0,0.31,0,0,0.7133,1.0,-,,
15,unsat,0,15,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.113,0.21,0,0.0,0.21,0,0,0.7133,1.0,-,,
16,unsat,0,16,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.19,0.29,0,0.0,0.29,0,0,0.7133,1.0,-,,
17,unsat,0,17,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.177,0.27,0,0.0,0.27,0,0,0.7133,1.0,-,,
18,unsat,0,18,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.198,0.3,0,0.0,0.3,0,0,0.7133,1.0,-,,
