Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.624,0.0,0.624,0.032,0.632,100.854,101.23,100.491,100.69,201.93,0,0,0.6933,1.0,-,,
2,unknown,0,0,2,1,0,0.632,0.0,0.632,0.024,0.632,100.206,100.55,100.031,100.23,200.78,0,0,0.6933,1.0,-,,
3,unknown,0,0,3,1,0,0.616,0.0,0.616,0.04,0.632,101.518,101.91,104.806,105.0,206.91,0,0,0.6933,1.0,-,,
4,unknown,0,0,4,1,0,0.632,0.0,0.632,0.024,0.632,100.167,100.51,100.64,100.84,201.34,0,0,0.6933,1.0,-,,
5,unknown,0,0,5,1,0,0.624,0.0,0.624,0.032,0.632,100.031,100.39,100.429,100.63,201.02,0,0,0.6933,1.0,-,,
6,unknown,0,0,6,1,0,0.632,0.0,0.632,0.024,0.632,100.441,100.78,100.574,100.77,201.55,0,0,0.6933,1.0,-,,
7,unknown,0,0,7,1,0,0.632,0.0,0.632,0.024,0.632,100.05,100.39,100.073,100.27,200.65,0,0,0.6933,1.0,-,,
8,unknown,0,0,8,1,0,0.632,0.0,0.632,0.024,0.632,100.571,100.91,100.129,100.32,201.23,0,0,0.6933,1.0,-,,
9,unknown,0,0,9,1,0,0.632,0.0,0.632,0.024,0.632,100.147,100.49,100.289,100.48,200.98,0,0,0.6933,1.0,-,,
10,unknown,0,0,10,1,0,0.632,0.0,0.632,0.024,0.632,100.215,100.56,100.088,100.28,200.84,0,0,0.6933,1.0,-,,
11,unknown,0,0,11,1,0,0.632,0.0,0.632,0.032,0.64,100.261,100.62,100.13,100.32,200.94,0,0,0.6933,1.0,-,,
12,unknown,0,0,12,1,0,0.624,0.0,0.624,0.04,0.64,100.253,100.64,100.146,100.34,200.97,0,0,0.6933,1.0,-,,
13,unknown,0,0,13,1,0,0.632,0.0,0.632,0.024,0.632,100.143,100.48,100.621,100.82,201.3,0,0,0.6933,1.0,-,,
14,unknown,0,0,14,1,0,0.632,0.0,0.632,0.024,0.632,100.079,100.42,100.701,100.9,201.31,0,0,0.6933,1.0,-,,
15,unknown,0,0,15,1,0,0.624,0.0,0.624,0.032,0.632,100.366,100.73,100.154,100.35,201.07,0,0,0.6933,1.0,-,,
16,unknown,0,0,16,1,0,0.632,0.0,0.632,0.024,0.632,100.489,100.83,100.107,100.3,201.13,0,0,0.6933,1.0,-,,
17,unknown,0,0,17,1,0,0.632,0.0,0.632,0.024,0.632,100.42,100.75,100.028,100.22,200.98,0,0,0.6933,1.0,-,,
18,unknown,0,0,18,1,0,0.632,0.0,0.632,0.024,0.632,102.248,102.59,100.08,100.27,202.86,0,0,0.6933,1.0,-,,
