Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.896,0.0,0.896,0,0.896,0.038,0.22,0,0.0,0.22,0,0,0.892,1.0,-,,
2,unsat,0,2,0,0,0,0.896,0.0,0.896,0,0.896,0.038,0.22,0,0.0,0.22,0,0,0.892,1.0,-,,
3,unknown,0,2,1,1,0,0.656,0.0,0.656,0.08,0.736,100.008,102.0,100.046,100.14,202.14,0,0,0.892,1.0,-,,
4,unsat,0,3,1,0,0,0.92,0.0,0.92,0,0.92,0.02,0.22,0,0.0,0.22,0,0,0.892,1.0,-,,
5,unknown,0,3,2,1,0,0.832,0.0,0.832,0.016,0.848,100.023,100.61,100.085,100.14,200.75,0,0,0.892,1.0,-,,
6,unsat,0,4,2,0,0,0.912,0.0,0.912,0,0.912,0.025,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
7,unsat,0,5,2,0,0,0.888,0.0,0.888,0,0.888,0.043,0.35,0,0.0,0.35,0,0,0.892,1.0,-,,
8,unsat,0,6,2,0,0,0.896,0.0,0.896,0,0.896,0.037,0.21,0,0.0,0.21,0,0,0.892,1.0,-,,
9,unsat,0,7,2,0,0,0.92,0.0,0.92,0,0.92,0.02,0.19,0,0.0,0.19,0,0,0.892,1.0,-,,
10,unsat,0,8,2,0,0,0.864,0.0,0.864,0,0.864,0.063,0.38,0,0.0,0.38,0,0,0.892,1.0,-,,
11,unsat,0,9,2,0,0,0.912,0.0,0.912,0,0.912,0.025,0.19,0,0.0,0.19,0,0,0.892,1.0,-,,
12,unsat,0,10,2,0,0,0.896,0.0,0.896,0,0.896,0.038,0.21,0,0.0,0.21,0,0,0.892,1.0,-,,
