,Partition_ID,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,ST_compression,H_compression,SV-time,HV-Time,Total-Time
0,261,34,216,11,19,8,0.9289888888888889,0.002459003831417625,8.146911877394636,5.859946360153256,14.224367816091952
1,546,61,479,6,17,11,0.8928276556776557,0.002017765567765568,4.857305860805861,1.7834945054945053,6.795384615384615
2,1541,208,1322,11,13,2,0.9752724205061648,0.0003083711875405581,1.4377001946787797,0.7860726800778715,2.3852563270603504
3,92,9,72,11,12,1,0.928266304347826,0.026252173913043478,13.600304347826086,12.743347826086955,42.36739130434783
4,5937,881,5050,6,7,1,0.8402168603671887,6.63466397170288e-05,0.3934975576890685,0.11303874010442984,0.6331733198585143
5,12233,1939,10294,0,0,0,0.7814094825472085,0.0,0.1795910242785907,0.0,0.294664432273359
6,544,157,374,13,14,1,0.939725919117647,0.0022378676470588238,3.6674044117647058,2.419829044117647,6.8336580882352935
7,90,8,67,15,17,2,0.8502222222222223,0.016622222222222222,22.88617777777778,17.358155555555555,40.937444444444445
