Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.824,0.0,0.824,0,0.824,4.76,5.25,0,0.0,5.25,0,0,0.8485,1.0,-,,
2,unknown,0,1,1,1,0,0.424,0.0,0.424,0.144,0.568,100.278,105.1,100.086,100.26,205.35,0,0,0.8485,1.0,-,,
3,unsat,0,2,1,1,1,0.784,0.0,0.784,0.048,0.832,100.031,101.09,2.09,2.15,103.23,0,0,0.8485,1.0,-,,
4,unsat,0,3,1,1,1,0.64,0.0,0.64,0.112,0.752,100.302,102.27,17.128,17.21,119.48,0,0,0.8485,1.0,-,,
5,unknown,0,3,2,1,0,0.576,0.0,0.576,0.12,0.696,100.063,102.84,100.022,100.13,202.98,0,0,0.8485,1.0,-,,
6,unknown,0,3,3,1,0,0.424,0.0,0.424,0.136,0.56,101.801,105.95,100.526,100.7,206.65,0,0,0.8485,1.0,-,,
7,unsat,0,4,3,1,1,0.736,0.0,0.736,0.088,0.824,100.218,101.52,9.175,9.23,110.75,0,0,0.8485,1.0,-,,
8,unknown,0,4,4,1,0,0.496,0.0,0.496,0.088,0.584,100.481,104.03,100.099,100.26,204.29,0,0,0.8485,1.0,-,,
9,unsat,0,5,4,1,1,0.816,0.0,0.816,0.008,0.824,100.231,100.51,29.821,29.87,130.39,0,0,0.8485,1.0,-,,
10,unknown,0,5,5,1,0,0.432,0.0,0.432,0.144,0.576,101.855,106.37,100.175,100.34,206.71,0,0,0.8485,1.0,-,,
11,unsat,0,6,5,1,1,0.8,0.0,0.8,0.016,0.816,100.018,100.78,18.82,18.87,119.65,0,0,0.8485,1.0,-,,
12,unsat,0,7,5,0,0,0.824,0.0,0.824,0,0.824,13.521,14.01,0,0.0,14.01,0,0,0.8485,1.0,-,,
13,unknown,0,7,6,1,0,0.352,0.0,0.352,0.168,0.52,101.103,106.43,100.035,100.24,206.67,0,0,0.8485,1.0,-,,
