Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.381,0.0476,0.4286,0,0.4286,2.217,2.37,0,0.0,2.37,0,0,0.8452,1.0,-,,
2,sat,1,1,0,1,1,0.1905,0.0,0.1905,0.0952,0.2857,100.031,100.18,44.462,44.5,144.68,1,1,0.8452,1.0,-,[30.  4.  5. 15.  4.  9.  5.  2.  1.  0. 11. 27. 11.],[30.  4.  5. 15.  4.  9.  5.  2.  0.  0. 11. 27. 11.]
3,unsat,1,2,0,0,0,0.381,0.0,0.381,0,0.381,7.474,7.63,0,0.0,7.63,0,0,0.8452,1.0,-,,
4,unsat,1,3,0,0,0,0.381,0.0,0.381,0,0.381,12.091,12.24,0,0.0,12.24,0,0,0.8452,1.0,-,,
5,sat,2,3,0,1,1,0.2857,0.0,0.2857,0.0476,0.3333,100.042,100.17,7.947,7.98,108.16,1,1,0.8452,1.0,-,[90.  6.  0. 14.  5. 10.  0.  1.  1.  0. 12. 41. 10.],[90.  6.  0. 14.  5. 10.  0.  1.  0.  0. 12. 41. 10.]
6,sat,3,3,0,1,1,0.2381,0.0,0.2381,0.0952,0.3333,100.035,100.19,6.707,6.74,106.93,1,1,0.8452,1.0,-,[18.  0. 10.  9.  2. 11.  0.  0.  1.  0. 10. 81. 31.],[18.  0. 10.  9.  2. 11.  0.  0.  0.  0. 10. 81. 31.]
7,unsat,3,4,0,0,0,0.381,0.0,0.381,0,0.381,13.791,13.94,0,0.0,13.94,0,0,0.8452,1.0,-,,
8,sat,4,4,0,1,1,0.2381,0.0,0.2381,0.0476,0.2857,100.014,100.16,2.392,2.43,102.59,1,1,0.8452,1.0,-,[20.  6. 15. 11.  2. 10.  0.  0.  1.  0. 10. 61. 20.],[20.  6. 15. 11.  2. 10.  0.  0.  0.  0. 10. 61. 20.]
9,unsat,4,5,0,0,0,0.381,0.0476,0.4286,0,0.4286,3.58,3.72,0,0.0,3.72,0,0,0.8452,1.0,-,,
10,sat,5,5,0,1,1,0.1905,0.0,0.1905,0.0952,0.2857,100.101,100.26,47.229,47.27,147.53,1,1,0.8452,1.0,-,[82.  6.  7.  1.  2.  9.  2.  0.  1.  1. 13. 18. 40.],[82.  6.  7.  1.  2.  9.  2.  0.  0.  1. 13. 18. 40.]
11,unsat,5,6,0,0,0,0.3333,0.0476,0.381,0,0.381,6.016,6.19,0,0.0,6.19,0,0,0.8452,1.0,-,,
12,unsat,5,7,0,0,0,0.381,0.0476,0.4286,0,0.4286,2.312,2.47,0,0.0,2.47,0,0,0.8452,1.0,-,,
