Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.2727,0.0,0.2727,0,0.2727,9.38,9.51,0,0.0,9.51,0,0,0.8284,1.0,-,,
2,sat,1,1,0,0,0,0.1818,0.0,0.1818,0,0.1818,16.27,16.39,0,0.0,16.39,1,1,0.8284,1.0,-,[30.  0.  9. 11.  0.  3.  1.  2.  0.  0. 11. 23. 11.],[30.  0.  9. 11.  0.  3.  1.  2.  1.  0. 11. 23. 11.]
3,sat,2,1,0,0,0,0.2727,0.0,0.2727,0,0.2727,4.879,5.01,0,0.0,5.01,1,1,0.8284,1.0,-,[50.  5. 14. 16.  5.  9.  0.  4.  0. 19.  9. 21.  9.],[50.  5. 14. 16.  5.  9.  0.  4.  1. 19.  9. 21.  9.]
4,sat,3,1,0,0,0,0.2727,0.0,0.2727,0,0.2727,9.12,9.24,0,0.0,9.24,1,1,0.8284,1.0,-,[50.  6.  4.  7.  5. 12.  1.  4.  1. 19.  0. 18. 16.],[50.  6.  4.  7.  5. 12.  1.  4.  0. 19.  0. 18. 16.]
5,sat,4,1,0,0,0,0.1818,0.0,0.1818,0,0.1818,7.155,7.27,0,0.0,7.27,1,1,0.8284,1.0,-,[99.  6.  0. 13.  0. 13.  0.  4.  1.  0. 19. 41. 10.],[99.  6.  0. 13.  0. 13.  0.  4.  0.  0. 19. 41. 10.]
6,sat,5,1,0,0,0,0.0909,0.0,0.0909,0,0.0909,42.088,42.19,0,0.0,42.19,1,1,0.8284,1.0,-,[10.  0. 15.  4.  1. 10.  3.  3.  1.  0. 14. 90. 38.],[10.  0. 15.  4.  1. 10.  3.  3.  0.  0. 14. 90. 38.]
7,unsat,5,2,0,0,0,0.3636,0.0,0.3636,0,0.3636,3.531,3.63,0,0.0,3.63,0,0,0.8284,1.0,-,,
8,sat,6,2,0,0,0,0.1818,0.0,0.1818,0,0.1818,0.585,0.69,0,0.0,0.69,1,1,0.8284,1.0,-,[20.  6. 15. 11.  0. 10.  0.  0.  0.  0. 10. 61. 29.],[20.  6. 15. 11.  0. 10.  0.  0.  1.  0. 10. 61. 29.]
9,sat,7,2,0,0,0,0.2727,0.0,0.2727,0,0.2727,20.636,20.76,0,0.0,20.76,1,1,0.8284,1.0,-,[80.  5. 10. 16.  0.  8.  0.  4.  0. 19. 19. 61. 38.],[80.  5. 10. 16.  0.  8.  0.  4.  1. 19. 19. 61. 38.]
10,sat,8,2,0,0,0,0.1818,0.0,0.1818,0,0.1818,14.529,14.65,0,0.0,14.65,1,1,0.8284,1.0,-,[89.  6.  7.  1.  6.  6.  3.  0.  0.  2. 15. 11. 40.],[89.  6.  7.  1.  6.  6.  3.  0.  1.  2. 15. 11. 40.]
11,unsat,8,3,0,0,0,0.0909,0.0,0.0909,0,0.0909,31.077,31.23,0,0.0,31.23,0,0,0.8284,1.0,-,,
12,unsat,8,4,0,0,0,0.1818,0.0,0.1818,0,0.1818,20.025,20.16,0,0.0,20.16,0,0,0.8284,1.0,-,,
13,sat,9,4,0,0,0,0.1818,0.0,0.1818,0,0.1818,31.176,31.27,0,0.0,31.27,1,1,0.8284,1.0,-,[29.  4.  8. 12.  2.  0.  5.  4.  1.  0. 13. 10. 39.],[29.  4.  8. 12.  2.  0.  5.  4.  0.  0. 13. 10. 39.]
14,unsat,9,5,0,0,0,0.1818,0.0,0.1818,0,0.1818,26.482,26.59,0,0.0,26.59,0,0,0.8284,1.0,-,,
15,unsat,9,6,0,0,0,0.3636,0.0,0.3636,0,0.3636,5.691,5.78,0,0.0,5.78,0,0,0.8284,1.0,-,,
16,sat,10,6,0,0,0,0.1818,0.0,0.1818,0,0.1818,16.325,16.44,0,0.0,16.44,1,1,0.8284,1.0,-,[21.  6. 15.  6.  4. 13.  0.  4.  1.  2. 19.  1.  1.],[21.  6. 15.  6.  4. 13.  0.  4.  0.  2. 19.  1.  1.]
17,sat,11,6,0,0,0,0.1818,0.0,0.1818,0,0.1818,40.827,40.98,0,0.0,40.98,1,1,0.8284,1.0,-,[49.  6.  0.  7.  0.  9.  0.  3.  0. 18.  9. 61. 21.],[49.  6.  0.  7.  0.  9.  0.  3.  1. 18.  9. 61. 21.]
18,unsat,11,7,0,0,0,0.1818,0.0,0.1818,0,0.1818,8.721,8.86,0,0.0,8.86,0,0,0.8284,1.0,-,,
19,unsat,11,8,0,0,0,0.3636,0.0,0.3636,0,0.3636,3.566,3.67,0,0.0,3.67,0,0,0.8284,1.0,-,,
20,sat,12,8,0,0,0,0.1818,0.0,0.1818,0,0.1818,97.03,97.15,0,0.0,97.15,1,1,0.8284,1.0,-,[100.   1.  15.  10.   6.   4.   4.   0.   1.   1.   5.  32.   0.],[100.   1.  15.  10.   6.   4.   4.   0.   0.   1.   5.  32.   0.]
21,sat,13,8,0,0,0,0.1818,0.0,0.1818,0,0.1818,46.765,46.88,0,0.0,46.88,1,1,0.8284,1.0,-,[88.  3. 15.  3.  6. 10.  5.  4.  1.  1. 15. 60. 39.],[88.  3. 15.  3.  6. 10.  5.  4.  0.  1. 15. 60. 39.]
22,sat,14,8,0,0,0,0.1818,0.0,0.1818,0,0.1818,8.787,8.9,0,0.0,8.9,1,1,0.8284,1.0,-,[99.  0. 15. 11.  4. 10.  5.  2.  1.  0.  4. 20. 40.],[99.  0. 15. 11.  4. 10.  5.  2.  0.  0.  4. 20. 40.]
