Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.5,0.0,0.5,0,0.5,1.77,2.01,0,0.0,2.01,0,0,0.8423,1.0,-,,
2,unknown,0,1,1,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.789,101.03,100.063,100.13,201.15,0,0,0.8423,1.0,-,,
3,unsat,0,2,1,0,0,0.5,0.0,0.5,0,0.5,2.368,2.59,0,0.0,2.59,0,0,0.8423,1.0,-,,
4,unsat,0,3,1,0,0,0.5,0.0,0.5,0,0.5,4.643,4.86,0,0.0,4.86,0,0,0.8423,1.0,-,,
5,unknown,0,3,2,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.013,100.24,100.021,100.08,200.32,0,0,0.8423,1.0,-,,
6,unknown,0,3,3,1,0,0.1087,0.0,0.1087,0.0217,0.1304,100.059,100.3,100.085,100.15,200.45,0,0,0.8423,1.0,-,,
7,unsat,0,4,3,0,0,0.5,0.0,0.5,0,0.5,2.727,2.95,0,0.0,2.95,0,0,0.8423,1.0,-,,
8,unknown,0,4,4,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.021,100.26,100.058,100.12,200.38,0,0,0.8423,1.0,-,,
9,unsat,0,5,4,0,0,0.5,0.0,0.5,0,0.5,3.63,3.86,0,0.0,3.86,0,0,0.8423,1.0,-,,
10,unknown,0,5,5,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.081,100.32,100.305,100.37,200.69,0,0,0.8423,1.0,-,,
11,unsat,0,6,5,0,0,0.5,0.0,0.5,0,0.5,1.684,1.91,0,0.0,1.91,0,0,0.8423,1.0,-,,
12,unsat,0,7,5,0,0,0.5,0.0,0.5,0,0.5,5.292,5.51,0,0.0,5.51,0,0,0.8423,1.0,-,,
13,unknown,0,7,6,1,0,0.1087,0.0,0.1087,0.0217,0.1304,100.01,100.26,100.079,100.14,200.4,0,0,0.8423,1.0,-,,
14,unsat,0,8,6,0,0,0.4783,0.0,0.4783,0,0.4783,5.251,5.48,0,0.0,5.48,0,0,0.8423,1.0,-,,
15,unsat,0,9,6,0,0,0.5,0.0,0.5,0,0.5,5.279,5.5,0,0.0,5.5,0,0,0.8423,1.0,-,,
16,unknown,0,9,7,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.024,100.25,100.039,100.1,200.36,0,0,0.8423,1.0,-,,
17,unsat,0,10,7,0,0,0.5,0.0,0.5,0,0.5,1.455,1.72,0,0.0,1.72,0,0,0.8423,1.0,-,,
18,unsat,0,11,7,0,0,0.5,0.0,0.5,0,0.5,3.965,4.22,0,0.0,4.22,0,0,0.8423,1.0,-,,
19,unsat,0,12,7,0,0,0.5,0.0,0.5,0,0.5,3.469,3.68,0,0.0,3.68,0,0,0.8423,1.0,-,,
20,unknown,0,12,8,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.381,100.61,100.398,100.46,201.07,0,0,0.8423,1.0,-,,
21,unknown,0,12,9,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.079,100.33,100.019,100.08,200.42,0,0,0.8423,1.0,-,,
