Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9259,0.0,0.9259,0,0.9259,0.037,0.39,0,0.0,0.39,0,0,0.892,1.0,-,,
2,unsat,0,2,0,0,0,0.9012,0.0,0.9012,0,0.9012,1.211,1.46,0,0.0,1.46,0,0,0.892,1.0,-,,
3,unsat,0,3,0,0,0,0.9259,0.0,0.9259,0,0.9259,0.043,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
4,unsat,0,4,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.029,0.27,0,0.0,0.27,0,0,0.892,1.0,-,,
5,unsat,0,5,0,0,0,0.9259,0.0,0.9259,0,0.9259,0.037,0.4,0,0.0,0.4,0,0,0.892,1.0,-,,
6,unsat,0,6,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.021,0.27,0,0.0,0.27,0,0,0.892,1.0,-,,
7,unsat,0,7,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.025,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
8,unsat,0,8,0,0,0,0.9259,0.0,0.9259,0,0.9259,0.043,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
9,unsat,0,9,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.021,0.26,0,0.0,0.26,0,0,0.892,1.0,-,,
10,unsat,0,10,0,0,0,0.9259,0.0,0.9259,0,0.9259,0.05,0.18,0,0.0,0.18,0,0,0.892,1.0,-,,
11,unsat,0,11,0,0,0,0.9136,0.0,0.9136,0,0.9136,0.092,0.45,0,0.0,0.45,0,0,0.892,1.0,-,,
12,unknown,0,11,1,1,0,0.7654,0.0,0.7654,0.0247,0.7901,100.1,100.84,100.016,100.08,200.92,0,0,0.892,1.0,-,,
13,sat,1,11,1,0,0,0.8642,0.0,0.8642,0,0.8642,13.532,13.79,0,0.0,13.79,1,1,0.892,1.0,-,"[  1.   0.   0.   0.   1.   1.   1.   1.  11.   1. 700.   1.  47. 197.
   7.   0.]","[  0.   0.   0.   0.   1.   1.   1.   1.  11.   1. 700.   1.  47. 197.
   7.   0.]"
14,unsat,1,12,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.035,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
15,unsat,1,13,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.022,0.31,0,0.0,0.31,0,0,0.892,1.0,-,,
16,unsat,1,14,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.024,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
17,unsat,1,15,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.037,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
18,unsat,1,16,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.024,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
19,unsat,1,17,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.046,0.42,0,0.0,0.42,0,0,0.892,1.0,-,,
20,sat,2,17,1,0,0,0.8519,0.0,0.8519,0,0.8519,12.184,12.98,0,0.0,12.98,1,1,0.892,1.0,-,"[  1.   0.   2.   5.   0.   0.   0.   1.   0.   0. 665.   1.  46. 605.
   0.   2.]","[  0.   0.   2.   5.   0.   0.   0.   1.   0.   0. 665.   1.  46. 605.
   0.   2.]"
21,unsat,2,18,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.02,0.26,0,0.0,0.26,0,0,0.892,1.0,-,,
22,sat,3,18,1,1,1,0.7778,0.0,0.7778,0.0494,0.8272,100.084,101.07,24.233,24.28,125.35,1,1,0.892,1.0,-,"[  0.   2.   0.   0.   1.   1.   1.   1.   3.   0. 500.   1.  29.  94.
   7.   0.]","[  1.   2.   0.   0.   1.   1.   1.   1.   3.   0. 500.   1.  29.  94.
   7.   0.]"
23,unsat,3,19,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.047,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
24,unsat,3,20,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.039,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
25,unsat,3,21,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.052,0.4,0,0.0,0.4,0,0,0.892,1.0,-,,
26,unsat,3,22,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.04,0.17,0,0.0,0.17,0,0,0.892,1.0,-,,
27,unsat,3,23,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.044,0.4,0,0.0,0.4,0,0,0.892,1.0,-,,
28,unsat,3,24,1,0,0,0.9383,0.0,0.9383,0,0.9383,0.042,0.28,0,0.0,0.28,0,0,0.892,1.0,-,,
29,unsat,3,25,1,0,0,0.9259,0.0,0.9259,0,0.9259,0.041,0.28,0,0.0,0.28,0,0,0.892,1.0,-,,
30,unsat,3,26,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.022,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
