Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.012,0.13,0,0.0,0.13,0,0,0.8876,1.0,-,,
2,sat,1,1,0,0,0,0.8163,0.0,0.8163,0,0.8163,0.567,1.0,0,0.0,1.0,1,1,0.8876,1.0,-,"[1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.744e+03 1.000e+00 1.000e+00 1.800e+01
 0.000e+00 0.000e+00]","[0.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.744e+03 1.000e+00 1.000e+00 1.800e+01
 0.000e+00 0.000e+00]"
3,unsat,1,2,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.012,0.12,0,0.0,0.12,0,0,0.8876,1.0,-,,
4,unsat,1,3,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.012,0.12,0,0.0,0.12,0,0,0.8876,1.0,-,,
5,unsat,1,4,0,0,0,0.8367,0.0,0.8367,0,0.8367,0.058,0.48,0,0.0,0.48,0,0,0.8876,1.0,-,,
6,unsat,1,5,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.013,0.12,0,0.0,0.12,0,0,0.8876,1.0,-,,
7,unsat,1,6,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.014,0.12,0,0.0,0.12,0,0,0.8876,1.0,-,,
8,unsat,1,7,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.012,0.13,0,0.0,0.13,0,0,0.8876,1.0,-,,
9,unsat,1,8,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.013,0.13,0,0.0,0.13,0,0,0.8876,1.0,-,,
10,unsat,1,9,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.013,0.12,0,0.0,0.12,0,0,0.8876,1.0,-,,
11,sat,2,9,0,0,0,0.8163,0.0,0.8163,0,0.8163,0.419,0.85,0,0.0,0.85,1,1,0.8876,1.0,-,"[1.000e+00 5.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 3.000e+00 0.000e+00 4.699e+03 1.000e+00 1.000e+00 6.700e+01
 0.000e+00 0.000e+00]","[0.000e+00 5.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 3.000e+00 0.000e+00 4.699e+03 1.000e+00 1.000e+00 6.700e+01
 0.000e+00 0.000e+00]"
12,sat,3,9,0,0,0,0.6939,0.0,0.6939,0,0.6939,5.02,5.42,0,0.0,5.42,1,1,0.8876,1.0,-,"[  0.  10.   2.   6.   0.   0.   0.   1.  11.   6. 400.  -3.   2. 199.
   0.   2.]","[  1.  10.   2.   6.   0.   0.   0.   1.  11.   6. 400.  -3.   2. 199.
   0.   2.]"
13,sat,4,9,0,0,0,0.7551,0.0,0.7551,0,0.7551,0.53,0.85,0,0.0,0.85,1,1,0.8876,1.0,-,"[  0.   4.   0.   6.   1.   1.   1.   0.   0.   1. 764.  -1.  35. 106.
   4.   0.]","[  1.   4.   0.   6.   1.   1.   1.   0.   0.   1. 764.  -1.  35. 106.
   4.   0.]"
14,unsat,4,10,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.012,0.12,0,0.0,0.12,0,0,0.8876,1.0,-,,
15,unsat,4,11,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.013,0.13,0,0.0,0.13,0,0,0.8876,1.0,-,,
16,unsat,4,12,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.013,0.13,0,0.0,0.13,0,0,0.8876,1.0,-,,
17,unsat,4,13,0,0,0,0.8367,0.0,0.8367,0,0.8367,0.471,0.91,0,0.0,0.91,0,0,0.8876,1.0,-,,
18,unsat,4,14,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.015,0.15,0,0.0,0.15,0,0,0.8876,1.0,-,,
19,unsat,4,15,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.012,0.12,0,0.0,0.12,0,0,0.8876,1.0,-,,
20,sat,5,15,0,0,0,0.7755,0.0,0.7755,0,0.7755,11.346,11.55,0,0.0,11.55,1,1,0.8876,1.0,-,"[  1.   4.   2.   3.   1.   1.   0.   1.   0.   1. 616.  -2.  38. 633.
   1.   0.]","[  0.   4.   2.   3.   1.   1.   0.   1.   0.   1. 616.  -2.  38. 633.
   1.   0.]"
21,unsat,5,16,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.013,0.13,0,0.0,0.13,0,0,0.8876,1.0,-,,
22,sat,6,16,0,0,0,0.6531,0.0,0.6531,0,0.6531,50.415,51.01,0,0.0,51.01,1,1,0.8876,1.0,-,"[  1.   0.   0.   0.   1.   1.   1.   1.  11.   0. 500.   1.  21.  99.
   7.   0.]","[  0.   0.   0.   0.   1.   1.   1.   1.  11.   0. 500.   1.  21.  99.
   7.   0.]"
23,unsat,6,17,0,0,0,0.9184,0.0,0.9184,0,0.9184,0.019,0.23,0,0.0,0.23,0,0,0.8876,1.0,-,,
