Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.88,0.0,0.88,0,0.88,0.065,0.38,0,0.0,0.38,0,0,0.892,1.0,-,,
2,unknown,0,1,1,1,0,0.664,0.0,0.664,0.032,0.696,100.306,101.92,100.025,100.13,202.05,0,0,0.892,1.0,-,,
3,unknown,0,1,2,1,0,0.816,0.0,0.816,0.024,0.84,100.123,100.7,100.086,100.14,200.84,0,0,0.892,1.0,-,,
4,unsat,0,2,2,0,0,0.888,0.0,0.888,0,0.888,0.057,0.35,0,0.0,0.35,0,0,0.892,1.0,-,,
5,unsat,0,3,2,0,0,0.856,0.0,0.856,0,0.856,0.092,0.41,0,0.0,0.41,0,0,0.892,1.0,-,,
6,unsat,0,4,2,0,0,0.896,0.0,0.896,0,0.896,0.049,0.23,0,0.0,0.23,0,0,0.892,1.0,-,,
7,unsat,0,5,2,0,0,0.888,0.0,0.888,0,0.888,0.057,0.48,0,0.0,0.48,0,0,0.892,1.0,-,,
8,unsat,0,6,2,1,1,0.824,0.0,0.824,0.264,0.856,100.076,101.15,0.54,0.59,101.74,0,0,0.892,1.0,-,,
9,unsat,0,7,2,0,0,0.896,0.0,0.896,0,0.896,0.05,0.24,0,0.0,0.24,0,0,0.892,1.0,-,,
10,sat,1,7,2,1,1,0.808,0.0,0.808,0.04,0.848,100.012,101.0,24.502,24.55,125.55,1,1,0.892,1.0,-,"[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
 1.10e+01 3.00e+00 1.20e+03 1.00e+00 5.00e+01 3.99e+02 7.00e+00 0.00e+00]","[1.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
 1.10e+01 3.00e+00 1.20e+03 1.00e+00 5.00e+01 3.99e+02 7.00e+00 0.00e+00]"
11,unknown,1,7,3,1,0,0.768,0.0,0.768,0.0,0.768,100.085,100.38,100.195,100.27,200.65,0,0,0.892,1.0,-,,
12,unknown,1,7,4,1,0,0.528,0.0,0.528,0.04,0.568,100.176,104.26,100.602,100.77,205.03,0,0,0.892,1.0,-,,
13,unknown,1,7,5,1,0,0.576,0.0,0.576,0.064,0.64,100.221,103.94,100.074,100.2,204.14,0,0,0.892,1.0,-,,
14,unsat,1,8,5,0,0,0.832,0.0,0.832,0,0.832,58.064,59.02,0,0.0,59.02,0,0,0.892,1.0,-,,
15,unsat,1,9,5,0,0,0.896,0.0,0.896,0,0.896,0.05,0.35,0,0.0,0.35,0,0,0.892,1.0,-,,
16,unsat,1,10,5,0,0,0.896,0.0,0.896,0,0.896,0.051,0.24,0,0.0,0.24,0,0,0.892,1.0,-,,
17,unsat,1,11,5,0,0,0.816,0.0,0.816,0,0.816,2.258,3.01,0,0.0,3.01,0,0,0.892,1.0,-,,
18,unsat,1,12,5,0,0,0.904,0.0,0.904,0,0.904,0.043,0.35,0,0.0,0.35,0,0,0.892,1.0,-,,
19,unsat,1,13,5,0,0,0.896,0.0,0.896,0,0.896,0.05,0.24,0,0.0,0.24,0,0,0.892,1.0,-,,
20,unknown,1,13,6,1,0,0.576,0.0,0.576,0.024,0.6,101.082,104.75,100.064,100.22,204.97,0,0,0.892,1.0,-,,
21,unsat,1,14,6,0,0,0.904,0.0,0.904,0,0.904,0.041,0.33,0,0.0,0.33,0,0,0.892,1.0,-,,
22,unknown,1,14,7,1,0,0.432,0.0,0.432,0.096,0.528,100.199,105.29,100.228,100.44,205.73,0,0,0.892,1.0,-,,
23,unsat,1,15,7,1,1,0.816,0.0,0.816,0.264,0.84,100.152,101.13,1.412,1.47,102.6,0,0,0.892,1.0,-,,
