Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8713,0.0,0.8713,0,0.8713,82.037,82.63,0,0.0,82.63,1,1,0.7467,1.0,-,"[2.0000e+00 2.3000e+01 2.0000e+00 0.0000e+00 1.6799e+04 2.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00
 0.0000e+00 1.0000e+00]","[2.0000e+00 2.3000e+01 2.0000e+00 0.0000e+00 1.6799e+04 2.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
2,unknown,1,0,1,1,0,0.8614,0.0,0.8614,0.0297,0.8911,100.029,101.3,100.059,100.14,201.44,0,0,0.7467,1.0,-,,
3,sat,2,0,1,1,1,0.8713,0.0,0.8713,0.0198,0.8911,100.042,100.9,47.867,47.95,148.85,1,1,0.7467,1.0,-,"[1.00e+00 8.00e+01 2.00e+00 9.00e+00 4.83e+03 0.00e+00 2.00e+00 2.00e+00
 1.00e+00 2.00e+00 2.00e+00 0.00e+00 2.00e+00 0.00e+00 4.00e+00 2.00e+00
 1.00e+00 1.00e+00 1.00e+00 1.00e+00]","[1.00e+00 8.00e+01 2.00e+00 9.00e+00 4.83e+03 0.00e+00 2.00e+00 2.00e+00
 1.00e+00 2.00e+00 2.00e+00 0.00e+00 2.00e+00 0.00e+00 4.00e+00 2.00e+00
 1.00e+00 1.00e+00 0.00e+00 0.00e+00]"
4,unknown,2,0,2,1,0,0.8218,0.0,0.8218,0.0396,0.8614,100.013,101.61,100.1,100.2,201.81,0,0,0.7467,1.0,-,,
5,unknown,2,0,3,1,0,0.8119,0.0,0.8119,0.0396,0.8515,100.095,102.05,100.023,100.13,202.18,0,0,0.7467,1.0,-,,
6,sat,3,0,3,0,0,0.8812,0.0,0.8812,0,0.8812,0.673,1.6,0,0.0,1.6,1,1,0.7467,1.0,-,"[2.000e+00 6.000e+01 2.000e+00 9.000e+00 1.828e+04 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 4.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 0.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00]","[2.000e+00 6.000e+01 2.000e+00 9.000e+00 1.828e+04 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 4.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 0.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00]"
7,unknown,3,0,4,1,0,0.8713,0.0,0.8713,0.0,0.8713,100.015,100.25,100.075,100.18,200.43,0,0,0.7467,1.0,-,,
8,unknown,3,0,5,1,0,0.8713,0.0,0.8713,0.0,0.8713,100.021,100.26,100.012,100.11,200.37,0,0,0.7467,1.0,-,,
9,sat,4,0,5,0,0,0.8812,0.0,0.8812,0,0.8812,11.925,12.86,0,0.0,12.86,1,1,0.7467,1.0,-,"[2.000e+00 6.000e+01 2.000e+00 9.000e+00 1.878e+04 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 4.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00]","[2.000e+00 6.000e+01 2.000e+00 9.000e+00 1.878e+04 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 4.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00]"
10,unknown,4,0,6,1,0,0.703,0.0,0.703,0.0594,0.7624,100.037,102.95,100.057,100.22,203.17,0,0,0.7467,1.0,-,,
