Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8713,0.0,0.8713,0,0.8713,64.49,64.67,0,0.0,64.67,1,1,0.7467,1.0,-,"[2.000e+00 2.100e+01 2.000e+00 4.000e+00 1.846e+04 1.000e+00 2.000e+00
 4.000e+00 2.000e+00 2.000e+00 2.000e+00 1.000e+00 2.000e+00 2.000e+00
 3.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00]","[2.000e+00 2.100e+01 2.000e+00 4.000e+00 1.836e+04 1.000e+00 2.000e+00
 4.000e+00 2.000e+00 2.000e+00 2.000e+00 1.000e+00 2.000e+00 2.000e+00
 3.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00]"
2,sat,2,0,0,0,0,0.8812,0.0,0.8812,0,0.8812,14.343,14.53,0,0.0,14.53,1,1,0.7467,1.0,-,"[2.0000e+00 5.0000e+01 2.0000e+00 5.0000e+00 1.5349e+04 2.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 5.0000e+01 2.0000e+00 5.0000e+00 1.5259e+04 2.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
3,sat,3,0,0,1,1,0.8218,0.0,0.8218,0.0495,0.8713,200.024,201.24,36.51,36.58,237.82,1,1,0.7467,1.0,-,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5189e+04 0.0000e+00
 0.0000e+00 4.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]","[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5133e+04 0.0000e+00
 0.0000e+00 4.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]"
4,sat,4,0,0,0,0,0.8911,0.0,0.8911,0,0.8911,16.883,17.06,0,0.0,17.06,1,1,0.7467,1.0,-,"[2.000e+00 8.000e+01 2.000e+00 1.000e+00 1.114e+04 2.000e+00 1.000e+00
 1.000e+00 2.000e+00 1.000e+00 2.000e+00 1.000e+00 2.000e+00 1.000e+00
 4.000e+00 1.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00]","[2.0000e+00 8.0000e+01 2.0000e+00 1.0000e+00 1.1083e+04 2.0000e+00
 1.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00
 2.0000e+00 1.0000e+00 4.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
5,sat,5,0,0,0,0,0.8812,0.0,0.8812,0,0.8812,99.948,100.34,0,0.0,100.34,1,1,0.7467,1.0,-,"[1.00e+00 5.60e+01 0.00e+00 9.00e+00 9.38e+03 2.00e+00 0.00e+00 2.00e+00
 2.00e+00 4.00e+00 0.00e+00 1.00e+00 2.00e+00 1.00e+00 4.00e+00 3.00e+00
 2.00e+00 1.00e+00 0.00e+00 1.00e+00]","[1.00e+00 5.60e+01 0.00e+00 9.00e+00 9.28e+03 2.00e+00 0.00e+00 2.00e+00
 2.00e+00 4.00e+00 0.00e+00 1.00e+00 2.00e+00 1.00e+00 4.00e+00 3.00e+00
 2.00e+00 1.00e+00 0.00e+00 0.00e+00]"
6,sat,6,0,0,0,0,0.8713,0.0,0.8713,0,0.8713,160.801,161.02,0,0.0,161.02,1,1,0.7467,1.0,-,"[0.000e+00 4.800e+01 0.000e+00 1.000e+00 5.461e+03 2.000e+00 1.000e+00
 4.000e+00 1.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00 2.000e+00
 3.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00]","[0.000e+00 4.800e+01 0.000e+00 1.000e+00 5.527e+03 2.000e+00 1.000e+00
 4.000e+00 1.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00 2.000e+00
 3.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00]"
7,unknown,6,0,1,1,0,0.8218,0.0,0.8218,0.0297,0.8515,200.092,200.93,200.017,200.09,401.02,0,0,0.7467,1.0,-,,
8,sat,7,0,1,0,0,0.8812,0.0,0.8812,0,0.8812,59.388,59.78,0,0.0,59.78,1,1,0.7467,1.0,-,"[2.00e+00 6.90e+01 2.00e+00 9.00e+00 8.51e+03 2.00e+00 2.00e+00 1.00e+00
 2.00e+00 1.00e+00 2.00e+00 0.00e+00 0.00e+00 2.00e+00 4.00e+00 3.00e+00
 2.00e+00 0.00e+00 0.00e+00 0.00e+00]","[2.000e+00 6.900e+01 2.000e+00 9.000e+00 8.444e+03 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00
 4.000e+00 3.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00]"
9,unknown,7,0,2,1,0,0.8317,0.0,0.8317,0.0396,0.8713,200.041,201.06,200.06,200.12,401.18,0,0,0.7467,1.0,-,,
10,sat,8,0,2,0,0,0.8713,0.0,0.8713,0,0.8713,12.495,12.67,0,0.0,12.67,1,1,0.7467,1.0,-,"[2.000e+00 2.000e+01 2.000e+00 6.000e+00 1.949e+04 2.000e+00 2.000e+00
 1.000e+00 0.000e+00 4.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00]","[2.000e+00 2.000e+01 2.000e+00 6.000e+00 1.939e+04 2.000e+00 2.000e+00
 1.000e+00 0.000e+00 4.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00]"
