Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.632,0.0,0.632,0.024,0.632,100.624,101.11,100.372,100.64,201.75,0,0,0.6933,1.0,-,,
2,unknown,0,0,2,1,0,0.624,0.0,0.624,0.032,0.632,100.305,100.84,100.041,100.31,201.15,0,0,0.6933,1.0,-,,
3,unknown,0,0,3,1,0,0.624,0.0,0.624,0.032,0.632,100.376,100.89,101.255,101.54,202.43,0,0,0.6933,1.0,-,,
4,unknown,0,0,4,1,0,0.624,0.0,0.624,0.032,0.632,100.067,100.58,100.048,100.32,200.9,0,0,0.6933,1.0,-,,
5,unsat,0,1,4,0,0,0.616,0.0,0.616,0,0.616,0.064,0.63,0,0.0,0.63,0,0,0.6933,1.0,-,,
6,unknown,0,1,5,1,0,0.632,0.0,0.632,0.024,0.632,100.153,100.63,100.129,100.4,201.03,0,0,0.6933,1.0,-,,
7,unknown,0,1,6,1,0,0.624,0.0,0.624,0.032,0.632,100.01,100.52,100.058,100.34,200.86,0,0,0.6933,1.0,-,,
8,unknown,0,1,7,1,0,0.624,0.0,0.624,0.032,0.632,101.579,102.09,100.192,100.47,202.57,0,0,0.6933,1.0,-,,
9,unknown,0,1,8,1,0,0.632,0.0,0.632,0.024,0.632,100.142,100.62,100.611,100.88,201.5,0,0,0.6933,1.0,-,,
10,unknown,0,1,9,1,0,0.56,0.0,0.56,0.056,0.608,100.988,102.29,100.019,100.3,202.58,0,0,0.6933,1.0,-,,
11,unknown,0,1,10,1,0,0.632,0.0,0.632,0.024,0.632,100.058,100.54,100.419,100.68,201.22,0,0,0.6933,1.0,-,,
12,unknown,0,1,11,1,0,0.632,0.0,0.632,0.024,0.632,100.258,100.74,100.138,100.41,201.15,0,0,0.6933,1.0,-,,
13,unknown,0,1,12,1,0,0.632,0.0,0.632,0.024,0.632,100.151,100.66,100.563,100.84,201.5,0,0,0.6933,1.0,-,,
14,unknown,0,1,13,1,0,0.632,0.0,0.632,0.024,0.632,100.296,100.81,100.03,100.31,201.12,0,0,0.6933,1.0,-,,
15,unsat,0,2,13,0,0,0.624,0.0,0.624,0,0.624,0.068,0.66,0,0.0,0.66,0,0,0.6933,1.0,-,,
16,unknown,0,2,14,1,0,0.624,0.0,0.624,0.032,0.632,100.438,100.98,100.586,100.88,201.86,0,0,0.6933,1.0,-,,
17,unknown,0,2,15,1,0,0.632,0.0,0.632,0.024,0.632,100.673,101.18,100.367,100.65,201.83,0,0,0.6933,1.0,-,,
18,unknown,0,2,16,1,0,0.632,0.0,0.632,0.024,0.632,100.618,101.13,100.041,100.32,201.45,0,0,0.6933,1.0,-,,
19,unknown,0,2,17,1,0,0.632,0.0,0.632,0.024,0.632,100.56,101.04,100.042,100.32,201.35,0,0,0.6933,1.0,-,,
20,unknown,0,2,18,1,0,0.632,0.0,0.632,0.024,0.632,100.041,100.56,100.091,100.38,200.94,0,0,0.6933,1.0,-,,
