Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8039,0.0,0.8039,0,0.8039,9.376,9.65,0,0.0,9.65,1,1,0.7267,1.0,-,"[1.000e+00 2.900e+01 1.000e+00 0.000e+00 1.846e+04 1.000e+00 1.000e+00
 1.000e+00 0.000e+00 4.000e+00 2.000e+00 1.000e+00 1.000e+00 2.000e+00
 1.000e+00 0.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00]","[1.000e+00 2.900e+01 1.000e+00 0.000e+00 1.836e+04 1.000e+00 1.000e+00
 1.000e+00 0.000e+00 4.000e+00 2.000e+00 1.000e+00 1.000e+00 2.000e+00
 1.000e+00 0.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00]"
2,sat,2,0,0,0,0,0.8235,0.0,0.8235,0,0.8235,4.509,4.66,0,0.0,4.66,1,1,0.7267,1.0,-,"[1.000e+00 5.000e+01 1.000e+00 9.000e+00 1.534e+04 2.000e+00 1.000e+00
 4.000e+00 0.000e+00 4.000e+00 1.000e+00 0.000e+00 0.000e+00 2.000e+00
 3.000e+00 0.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00]","[1.000e+00 5.000e+01 1.000e+00 9.000e+00 1.524e+04 2.000e+00 1.000e+00
 4.000e+00 0.000e+00 4.000e+00 1.000e+00 0.000e+00 0.000e+00 2.000e+00
 3.000e+00 0.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00]"
3,sat,3,0,0,0,0,0.7843,0.0,0.7843,0,0.7843,20.797,21.18,0,0.0,21.18,1,1,0.7267,1.0,-,"[0.0000e+00 6.0000e+00 0.0000e+00 0.0000e+00 1.5189e+04 0.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00]","[0.0000e+00 6.0000e+00 0.0000e+00 0.0000e+00 1.5188e+04 0.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00]"
4,sat,4,0,0,0,0,0.8235,0.0,0.8235,0,0.8235,8.622,8.77,0,0.0,8.77,1,1,0.7267,1.0,-,"[2.0000e+00 8.0000e+01 2.0000e+00 6.0000e+00 1.1149e+04 1.0000e+00
 0.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 0.0000e+00 3.0000e+00 3.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00]","[2.000e+00 8.000e+01 2.000e+00 6.000e+00 1.109e+04 1.000e+00 0.000e+00
 3.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 2.000e+00 0.000e+00
 3.000e+00 3.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00]"
5,sat,5,0,0,0,0,0.8235,0.0,0.8235,0,0.8235,8.204,8.35,0,0.0,8.35,1,1,0.7267,1.0,-,"[1.00e+00 5.60e+01 0.00e+00 6.00e+00 9.38e+03 1.00e+00 0.00e+00 4.00e+00
 0.00e+00 4.00e+00 1.00e+00 1.00e+00 0.00e+00 2.00e+00 1.00e+00 3.00e+00
 2.00e+00 1.00e+00 1.00e+00 1.00e+00]","[1.00e+00 5.60e+01 0.00e+00 6.00e+00 9.28e+03 1.00e+00 0.00e+00 4.00e+00
 0.00e+00 4.00e+00 1.00e+00 1.00e+00 0.00e+00 2.00e+00 1.00e+00 3.00e+00
 2.00e+00 1.00e+00 1.00e+00 0.00e+00]"
6,sat,6,0,0,0,0,0.8039,0.0,0.8039,0,0.8039,12.453,12.72,0,0.0,12.72,1,1,0.7267,1.0,-,"[0.000e+00 4.900e+01 0.000e+00 4.000e+00 5.469e+03 2.000e+00 0.000e+00
 2.000e+00 0.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00]","[0.000e+00 4.900e+01 0.000e+00 4.000e+00 5.369e+03 2.000e+00 0.000e+00
 2.000e+00 0.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00 1.000e+00 0.000e+00]"
7,sat,7,0,0,1,1,0.7451,0.0,0.7451,0.0588,0.8039,200.041,200.54,58.614,58.67,259.22,1,1,0.7267,1.0,-,"[0.00e+00 1.20e+01 0.00e+00 9.00e+00 2.82e+03 0.00e+00 0.00e+00 4.00e+00
 1.00e+00 4.00e+00 2.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 3.00e+00
 2.00e+00 0.00e+00 0.00e+00 1.00e+00]","[0.00e+00 1.20e+01 0.00e+00 9.00e+00 2.72e+03 0.00e+00 0.00e+00 4.00e+00
 1.00e+00 4.00e+00 2.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 3.00e+00
 2.00e+00 0.00e+00 0.00e+00 0.00e+00]"
8,sat,8,0,0,0,0,0.8235,0.0,0.8235,0,0.8235,4.25,4.4,0,0.0,4.4,1,1,0.7267,1.0,-,"[2.00e+00 6.90e+01 0.00e+00 7.00e+00 8.51e+03 0.00e+00 2.00e+00 4.00e+00
 2.00e+00 4.00e+00 0.00e+00 1.00e+00 0.00e+00 0.00e+00 4.00e+00 0.00e+00
 1.00e+00 1.00e+00 0.00e+00 1.00e+00]","[2.00e+00 6.90e+01 0.00e+00 7.00e+00 8.41e+03 0.00e+00 2.00e+00 4.00e+00
 2.00e+00 4.00e+00 0.00e+00 1.00e+00 0.00e+00 0.00e+00 4.00e+00 0.00e+00
 1.00e+00 1.00e+00 0.00e+00 0.00e+00]"
9,sat,9,0,0,0,0,0.8039,0.0,0.8039,0,0.8039,82.862,83.01,0,0.0,83.01,1,1,0.7267,1.0,-,"[1.00e+00 5.90e+01 2.00e+00 0.00e+00 3.33e+03 1.00e+00 2.00e+00 4.00e+00
 0.00e+00 4.00e+00 2.00e+00 0.00e+00 2.00e+00 0.00e+00 2.00e+00 0.00e+00
 2.00e+00 1.00e+00 0.00e+00 0.00e+00]","[1.000e+00 5.900e+01 2.000e+00 0.000e+00 3.262e+03 1.000e+00 2.000e+00
 4.000e+00 0.000e+00 4.000e+00 2.000e+00 0.000e+00 2.000e+00 0.000e+00
 2.000e+00 0.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00]"
10,sat,10,0,0,0,0,0.8039,0.0,0.8039,0,0.8039,5.627,5.9,0,0.0,5.9,1,1,0.7267,1.0,-,"[1.0000e+00 2.3000e+01 1.0000e+00 0.0000e+00 1.9499e+04 0.0000e+00
 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 2.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[1.0000e+00 2.3000e+01 1.0000e+00 0.0000e+00 1.9399e+04 0.0000e+00
 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 2.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
