,Partition_ID,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,ST_compression,H_compression,SV-time,HV-Time,Total-Time
0,48,4,37,7,10,3,0.854,0.0215,47.64222917,33.45841667,81.68416667
