,Partition_ID,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,ST_compression,H_compression,SV-time,HV-Time,Total-Time
0,12,0,3,9,9,0,0.6033333333333332,0.026,150.24908333333335,150.5451666666667,301.825
