Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.72,0.0,0.72,0,0.72,3.961,4.09,0,0.0,4.09,1,1,0.8477,1.0,-,[35.  5. 15.  1.  6. 11.  0.  0.  0.  6. 16. 42.  9.],[35.  5. 15.  1.  6. 11.  0.  4.  0.  6. 16. 42.  9.]
2,unsat,1,1,0,0,0,0.72,0.0,0.72,0,0.72,3.183,3.29,0,0.0,3.29,0,0,0.8477,1.0,-,,
3,sat,2,1,0,0,0,0.76,0.0,0.76,0,0.76,1.938,2.07,0,0.0,2.07,1,1,0.8477,1.0,-,[31.  4. 12.  1.  6. 10.  5.  0.  1.  6. 15. 43. 23.],[31.  4. 12.  1.  6. 10.  5.  2.  1.  6. 15. 43. 23.]
4,unknown,2,1,1,1,0,0.56,0.0,0.56,0.0,0.56,100.041,100.18,100.012,100.05,200.23,0,0,0.8477,1.0,-,,
5,unsat,2,2,1,0,0,0.72,0.0,0.72,0,0.72,4.385,4.52,0,0.0,4.52,0,0,0.8477,1.0,-,,
6,sat,3,2,1,0,0,0.76,0.0,0.76,0,0.76,3.387,3.51,0,0.0,3.51,1,1,0.8477,1.0,-,[ 30.   5.  11.   1.   1.   7.   3.   3.   0.   6.  18. 100.  30.],[ 30.   5.  11.   1.   1.   7.   3.   2.   0.   6.  18. 100.  30.]
7,sat,4,2,1,0,0,0.6,0.0,0.6,0,0.6,52.366,52.5,0,0.0,52.5,1,1,0.8477,1.0,-,[32.  3.  5. 11.  6.  5.  0.  3.  1.  0. 19. 53. 11.],[32.  3.  5. 11.  6.  5.  0.  2.  1.  0. 19. 53. 11.]
8,unsat,4,3,1,0,0,0.8,0.0,0.8,0,0.8,0.198,0.3,0,0.0,0.3,0,0,0.8477,1.0,-,,
9,sat,5,3,1,0,0,0.8,0.0,0.8,0,0.8,1.294,1.39,0,0.0,1.39,1,1,0.8477,1.0,-,[30.  5.  9.  8.  3.  9.  5.  0.  0. 12.  0. 49. 18.],[30.  5.  9.  8.  3.  9.  5.  4.  0. 12.  0. 49. 18.]
10,sat,6,3,1,0,0,0.8,0.0,0.8,0,0.8,0.857,0.96,0,0.0,0.96,1,1,0.8477,1.0,-,[33.  6.  3.  2.  6.  0.  5.  0.  0. 11. 18. 96. 29.],[33.  6.  3.  2.  6.  0.  5.  4.  0. 11. 18. 96. 29.]
11,unknown,6,3,2,1,0,0.24,0.0,0.24,0.12,0.36,100.008,100.3,100.154,100.21,200.51,0,0,0.8477,1.0,-,,
12,unsat,6,4,2,0,0,0.72,0.0,0.72,0,0.72,4.753,4.88,0,0.0,4.88,0,0,0.8477,1.0,-,,
13,unsat,6,5,2,0,0,0.76,0.0,0.76,0,0.76,0.614,0.71,0,0.0,0.71,0,0,0.8477,1.0,-,,
