Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.5,0.0,0.5,0,0.5,1.842,2.05,0,0.0,2.05,0,0,0.8423,1.0,-,,
2,unsat,0,2,0,0,0,0.5,0.0,0.5,0,0.5,3.794,4.0,0,0.0,4.0,0,0,0.8423,1.0,-,,
3,unsat,0,3,0,0,0,0.5,0.0,0.5,0,0.5,3.701,3.92,0,0.0,3.92,0,0,0.8423,1.0,-,,
4,unknown,0,3,1,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.009,100.24,100.026,100.13,200.38,0,0,0.8423,1.0,-,,
5,unsat,0,4,1,0,0,0.5,0.0,0.5,0,0.5,4.527,4.74,0,0.0,4.74,0,0,0.8423,1.0,-,,
6,unsat,0,5,1,0,0,0.5,0.0,0.5,0,0.5,2.938,3.16,0,0.0,3.16,0,0,0.8423,1.0,-,,
7,unknown,0,5,2,1,0,0.1304,0.0,0.1304,0.0435,0.1739,100.027,100.28,100.075,100.14,200.42,0,0,0.8423,1.0,-,,
8,unsat,0,6,2,0,0,0.5217,0.0435,0.5652,0,0.5652,0.679,0.88,0,0.0,0.88,0,0,0.8423,1.0,-,,
9,unsat,0,7,2,0,0,0.5,0.0,0.5,0,0.5,3.524,3.74,0,0.0,3.74,0,0,0.8423,1.0,-,,
10,unsat,0,8,2,0,0,0.5,0.0,0.5,0,0.5,2.299,2.52,0,0.0,2.52,0,0,0.8423,1.0,-,,
11,unknown,0,8,3,1,0,0.1087,0.0,0.1087,0.0217,0.1304,100.285,100.53,100.308,100.38,200.91,0,0,0.8423,1.0,-,,
12,unsat,0,9,3,0,0,0.5,0.0,0.5,0,0.5,2.806,3.02,0,0.0,3.02,0,0,0.8423,1.0,-,,
13,unsat,0,10,3,0,0,0.5217,0.0435,0.5652,0,0.5652,1.325,1.52,0,0.0,1.52,0,0,0.8423,1.0,-,,
14,unknown,0,10,4,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.028,100.29,100.012,100.08,200.37,0,0,0.8423,1.0,-,,
15,unknown,0,10,5,1,0,0.1304,0.0,0.1304,0.0435,0.1739,100.367,100.63,100.59,100.66,201.28,0,0,0.8423,1.0,-,,
16,unsat,0,11,5,0,0,0.5217,0.0435,0.5652,0,0.5652,1.624,1.82,0,0.0,1.82,0,0,0.8423,1.0,-,,
17,unsat,0,12,5,0,0,0.5217,0.0435,0.5652,0,0.5652,0.82,1.02,0,0.0,1.02,0,0,0.8423,1.0,-,,
18,unsat,0,13,5,0,0,0.5,0.0,0.5,0,0.5,1.417,1.63,0,0.0,1.63,0,0,0.8423,1.0,-,,
