Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.9147,0.0,0.9147,0,0.9147,4.304,4.47,0,0.0,4.47,1,1,0.8519,1.0,-,[96.  5.  9. 16.  6.  6.  4.  0.  0. 13.  0. 34. 25.],[96.  5.  9. 16.  6.  6.  4.  1.  0. 13.  0. 34. 25.]
2,unknown,1,0,1,1,0,0.876,0.0,0.876,0.0155,0.8915,100.115,101.34,100.075,100.13,201.46,0,0,0.8519,1.0,-,,
3,sat,2,0,1,0,0,0.9457,0.0,0.9457,0,0.9457,3.075,3.23,0,0.0,3.23,1,1,0.8519,1.0,-,[81.  6. 10. 12.  6.  7.  4.  0.  1.  6. 13. 99. 40.],[81.  6. 10. 12.  6.  7.  4.  1.  1.  6. 13. 99. 40.]
4,unknown,2,0,2,1,0,0.8372,0.0,0.8372,0.031,0.8682,100.031,102.2,100.045,100.1,202.3,0,0,0.8519,1.0,-,,
5,sat,3,0,2,1,1,0.907,0.0,0.907,0.0,0.907,100.067,100.24,98.734,98.78,199.02,1,1,0.8519,1.0,-,[80.  5. 10. 13.  6.  6.  4.  2.  0. 12.  0. 72.  2.],[80.  5. 10. 13.  6.  6.  4.  0.  0. 12.  0. 72.  2.]
6,sat,4,0,2,0,0,0.8992,0.0,0.8992,0,0.8992,11.962,12.25,0,0.0,12.25,1,1,0.8519,1.0,-,[22.  6. 10. 12.  5.  6.  2.  2.  1. 11.  9. 85. 12.],[22.  6. 10. 12.  5.  6.  2.  4.  1. 11.  9. 85. 12.]
7,unknown,4,0,3,1,0,0.7984,0.0078,0.8062,0.031,0.8372,100.115,104.16,100.203,100.28,204.44,0,0,0.8519,1.0,-,,
8,sat,5,0,3,0,0,0.907,0.0,0.907,0,0.907,9.453,9.73,0,0.0,9.73,1,1,0.8519,1.0,-,[89.  5. 10.  1.  6.  1.  5.  3.  1. 19.  5. 19. 32.],[89.  5. 10.  1.  6.  1.  5.  4.  1. 19.  5. 19. 32.]
9,unknown,5,0,4,1,0,0.8372,0.0,0.8372,0.0155,0.8527,100.026,100.43,100.006,100.08,200.51,0,0,0.8519,1.0,-,,
10,unknown,5,0,5,1,0,0.8372,0.0,0.8372,0.0155,0.8527,100.121,101.93,100.024,100.09,202.02,0,0,0.8519,1.0,-,,
11,sat,6,0,5,0,0,0.8992,0.0,0.8992,0,0.8992,1.165,1.34,0,0.0,1.34,1,1,0.8519,1.0,-,[16.  6. 10.  7.  6. 13.  5.  3.  0. 18.  6. 32. 29.],[16.  6. 10.  7.  6. 13.  5.  4.  0. 18.  6. 32. 29.]
12,sat,7,0,5,0,0,0.8992,0.0,0.8992,0,0.8992,13.719,14.0,0,0.0,14.0,1,1,0.8519,1.0,-,[54.  5. 10.  7.  4. 12.  5.  4.  0. 19. 12. 59. 36.],[54.  5. 10.  7.  4. 12.  5.  3.  0. 19. 12. 59. 36.]
13,sat,8,0,5,0,0,0.9302,0.0,0.9302,0,0.9302,7.496,8.12,0,0.0,8.12,1,1,0.8519,1.0,-,[51.  6. 10. 16.  6. 13.  2.  4.  1.  0. 11. 97. 11.],[51.  6. 10. 16.  6. 13.  2.  0.  1.  0. 11. 97. 11.]
14,unknown,8,0,6,1,0,0.7752,0.0,0.7752,0.1008,0.876,100.208,105.97,100.039,100.1,206.07,0,0,0.8519,1.0,-,,
