Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9505,0.0,0.9505,0,0.9505,0.721,1.15,0,0.0,1.15,0,0,0.847,1.0,-,,
2,unsat,0,2,0,0,0,0.9109,0.0,0.9109,0,0.9109,28.676,29.42,0,0.0,29.42,0,0,0.847,1.0,-,,
3,unsat,0,3,0,0,0,0.9703,0.0,0.9703,0,0.9703,0.079,0.19,0,0.0,0.19,0,0,0.847,1.0,-,,
4,sat,1,3,0,0,0,0.9208,0.0,0.9208,0,0.9208,50.574,50.7,0,0.0,50.7,1,1,0.847,1.0,-,[20.  6.  9. 16.  4.  0.  1.  0.  0.  0. 11. 47. 29.],[20.  6.  9. 16.  4.  0.  1.  1.  0.  0. 11. 47. 29.]
5,unsat,1,4,0,0,0,0.9208,0.0,0.9208,0,0.9208,3.821,3.95,0,0.0,3.95,0,0,0.847,1.0,-,,
6,unsat,1,5,0,0,0,0.9307,0.0,0.9307,0,0.9307,5.625,5.75,0,0.0,5.75,0,0,0.847,1.0,-,,
7,sat,2,5,0,0,0,0.9307,0.0,0.9307,0,0.9307,3.619,3.74,0,0.0,3.74,1,1,0.847,1.0,-,[94.  6. 10. 16.  0.  0.  1.  0.  0.  1.  9. 19.  2.],[94.  6. 10. 16.  0.  0.  1.  4.  0.  1.  9. 19.  2.]
8,unsat,2,6,0,0,0,0.9109,0.0,0.9109,0,0.9109,22.916,23.05,0,0.0,23.05,0,0,0.847,1.0,-,,
9,unknown,2,6,1,1,0,0.7723,0.0,0.7723,0.0,0.7723,100.006,100.5,100.128,100.21,200.71,0,0,0.847,1.0,-,,
10,sat,3,6,1,0,0,0.9406,0.0,0.9406,0,0.9406,1.604,1.73,0,0.0,1.73,1,1,0.847,1.0,-,[73.  0.  9. 14.  0. 12.  4.  1.  1.  0. 13. 44.  5.],[73.  0.  9. 14.  0. 12.  4.  2.  1.  0. 13. 44.  5.]
11,unsat,3,7,1,0,0,0.8614,0.0,0.8614,0,0.8614,80.396,80.7,0,0.0,80.7,0,0,0.847,1.0,-,,
12,unsat,3,8,1,0,0,0.9109,0.0,0.9109,0,0.9109,12.242,12.52,0,0.0,12.52,0,0,0.847,1.0,-,,
13,sat,4,8,1,0,0,0.9703,0.0,0.9703,0,0.9703,0.123,0.23,0,0.0,0.23,1,1,0.847,1.0,-,[ 51.   6.  10.  15.   6.  12.   1.   3.   1.   0.  11. 100.  11.],[ 51.   6.  10.  15.   6.  12.   1.   4.   1.   0.  11. 100.  11.]
14,sat,5,8,1,0,0,0.9307,0.0,0.9307,0,0.9307,5.224,5.65,0,0.0,5.65,1,1,0.847,1.0,-,[39.  5.  9.  3.  6. 12.  2.  2.  0.  2. 12. 64.  4.],[39.  5.  9.  3.  6. 12.  2.  1.  0.  2. 12. 64.  4.]
15,sat,6,8,1,0,0,0.9109,0.0,0.9109,0,0.9109,5.206,5.34,0,0.0,5.34,1,1,0.847,1.0,-,[46.  6.  9. 12.  3. 12.  5.  4.  1.  0. 11.  7. 10.],[46.  6.  9. 12.  3. 12.  5.  2.  1.  0. 11.  7. 10.]
16,unsat,6,9,1,0,0,0.9307,0.0,0.9307,0,0.9307,2.697,2.97,0,0.0,2.97,0,0,0.847,1.0,-,,
17,unsat,6,10,1,0,0,0.9109,0.0,0.9109,0,0.9109,9.754,9.88,0,0.0,9.88,0,0,0.847,1.0,-,,
18,unsat,6,11,1,0,0,0.8713,0.0,0.8713,0,0.8713,27.834,28.27,0,0.0,28.27,0,0,0.847,1.0,-,,
19,unsat,6,12,1,0,0,0.9703,0.0,0.9703,0,0.9703,0.061,0.17,0,0.0,0.17,0,0,0.847,1.0,-,,
20,unsat,6,13,1,0,0,0.9208,0.0,0.9208,0,0.9208,5.296,5.58,0,0.0,5.58,0,0,0.847,1.0,-,,
21,sat,7,13,1,0,0,0.9208,0.0,0.9208,0,0.9208,5.692,6.12,0,0.0,6.12,1,1,0.847,1.0,-,[17.  6. 10.  8.  6.  5.  1.  4.  0.  1. 19. 49. 11.],[17.  6. 10.  8.  6.  5.  1.  0.  0.  1. 19. 49. 11.]
22,unsat,7,14,1,0,0,0.9406,0.0,0.9406,0,0.9406,2.391,2.66,0,0.0,2.66,0,0,0.847,1.0,-,,
23,unsat,7,15,1,0,0,0.9109,0.0,0.9109,0,0.9109,7.553,7.83,0,0.0,7.83,0,0,0.847,1.0,-,,
24,unknown,7,15,2,1,0,0.8218,0.0,0.8218,0.0297,0.8515,100.02,100.62,100.091,100.15,200.77,0,0,0.847,1.0,-,,
25,sat,8,15,2,0,0,0.9604,0.0,0.9604,0,0.9604,0.565,0.68,0,0.0,0.68,1,1,0.847,1.0,-,[23.  6. 10.  6.  6. 12.  2.  3.  0.  3.  5. 55. 12.],[23.  6. 10.  6.  6. 12.  2.  1.  0.  3.  5. 55. 12.]
26,unsat,8,16,2,0,0,0.8812,0.0,0.8812,0,0.8812,12.531,12.97,0,0.0,12.97,0,0,0.847,1.0,-,,
27,sat,9,16,2,1,1,0.8515,0.0,0.8515,0.0198,0.8713,100.024,100.47,26.771,26.82,127.29,1,1,0.847,1.0,-,[16.  5.  9.  1.  0. 13.  5.  0.  0.  1. 11. 81.  0.],[16.  5.  9.  1.  0. 13.  5.  1.  0.  1. 11. 81.  0.]
28,sat,10,16,2,0,0,0.9406,0.0,0.9406,0,0.9406,3.213,3.33,0,0.0,3.33,1,1,0.847,1.0,-,[75.  5.  9. 13.  5. 12.  1.  0.  0.  0. 12. 79. 24.],[75.  5.  9. 13.  5. 12.  1.  4.  0.  0. 12. 79. 24.]
29,unsat,10,17,2,0,0,0.8416,0.0,0.8416,0,0.8416,48.601,49.35,0,0.0,49.35,0,0,0.847,1.0,-,,
30,unsat,10,18,2,0,0,0.9406,0.0,0.9406,0,0.9406,1.318,1.43,0,0.0,1.43,0,0,0.847,1.0,-,,
31,unsat,10,19,2,1,1,0.8614,0.0,0.8614,0.0099,0.8713,100.014,100.31,86.692,86.74,187.05,0,0,0.847,1.0,-,,
32,unsat,10,20,2,0,0,0.9406,0.0,0.9406,0,0.9406,3.003,3.12,0,0.0,3.12,0,0,0.847,1.0,-,,
33,unsat,10,21,2,0,0,0.8416,0.0,0.8416,0,0.8416,72.521,72.97,0,0.0,72.97,0,0,0.847,1.0,-,,
34,unsat,10,22,2,0,0,0.8416,0.0,0.8416,0,0.8416,74.884,75.34,0,0.0,75.34,0,0,0.847,1.0,-,,
35,unsat,10,23,2,0,0,0.9703,0.0,0.9703,0,0.9703,0.074,0.18,0,0.0,0.18,0,0,0.847,1.0,-,,
36,unsat,10,24,2,0,0,0.9406,0.0,0.9406,0,0.9406,1.684,1.95,0,0.0,1.95,0,0,0.847,1.0,-,,
37,sat,11,24,2,0,0,0.9604,0.0,0.9604,0,0.9604,0.454,0.56,0,0.0,0.56,1,1,0.847,1.0,-,[34.  6. 10. 16.  6.  6.  1.  4.  1.  0. 11. 56. 19.],[34.  6. 10. 16.  6.  6.  1.  3.  1.  0. 11. 56. 19.]
38,sat,12,24,2,0,0,0.9406,0.0,0.9406,0,0.9406,8.174,8.29,0,0.0,8.29,1,1,0.847,1.0,-,[70.  6. 10.  4.  0.  7.  5.  4.  1.  2.  0. 38. 14.],[70.  6. 10.  4.  0.  7.  5.  3.  1.  2.  0. 38. 14.]
39,unsat,12,25,2,0,0,0.901,0.0,0.901,0,0.901,11.243,11.52,0,0.0,11.52,0,0,0.847,1.0,-,,
40,unsat,12,26,2,0,0,0.8713,0.0,0.8713,0,0.8713,57.423,57.71,0,0.0,57.71,0,0,0.847,1.0,-,,
41,unknown,12,26,3,1,0,0.7129,0.0,0.7129,0.0099,0.7228,100.015,100.36,100.004,100.1,200.46,0,0,0.847,1.0,-,,
42,unsat,12,27,3,0,0,0.901,0.0,0.901,0,0.901,7.251,7.68,0,0.0,7.68,0,0,0.847,1.0,-,,
43,unknown,12,27,4,1,0,0.6832,0.0,0.6832,0.099,0.7822,100.107,102.41,100.011,100.1,202.5,0,0,0.847,1.0,-,,
44,unsat,12,28,4,0,0,0.901,0.0,0.901,0,0.901,12.346,12.93,0,0.0,12.93,0,0,0.847,1.0,-,,
45,unsat,12,29,4,0,0,0.9406,0.0,0.9406,0,0.9406,2.812,2.93,0,0.0,2.93,0,0,0.847,1.0,-,,
46,unsat,12,30,4,0,0,0.8812,0.0,0.8812,0,0.8812,18.177,18.46,0,0.0,18.46,0,0,0.847,1.0,-,,
47,sat,13,30,4,0,0,0.9604,0.0,0.9604,0,0.9604,0.277,0.39,0,0.0,0.39,1,1,0.847,1.0,-,[92.  6.  9.  6.  6.  5.  0.  4.  0.  1.  2. 91. 24.],[92.  6.  9.  6.  6.  5.  0.  3.  0.  1.  2. 91. 24.]
48,unknown,13,30,5,1,0,0.802,0.0,0.802,0.0099,0.8119,100.019,100.33,100.095,100.17,200.5,0,0,0.847,1.0,-,,
49,unsat,13,31,5,0,0,0.9604,0.0,0.9604,0,0.9604,0.333,0.45,0,0.0,0.45,0,0,0.847,1.0,-,,
50,unsat,13,32,5,0,0,0.9208,0.0,0.9208,0,0.9208,5.754,6.03,0,0.0,6.03,0,0,0.847,1.0,-,,
51,sat,14,32,5,0,0,0.9406,0.0,0.9406,0,0.9406,2.605,2.88,0,0.0,2.88,1,1,0.847,1.0,-,[40.  0. 10.  7.  0.  0.  4.  3.  0.  0. 18. 85. 17.],[40.  0. 10.  7.  0.  0.  4.  4.  0.  0. 18. 85. 17.]
52,unsat,14,33,5,0,0,0.9703,0.0,0.9703,0,0.9703,0.087,0.19,0,0.0,0.19,0,0,0.847,1.0,-,,
53,unsat,14,34,5,0,0,0.8911,0.0,0.8911,0,0.8911,28.508,29.09,0,0.0,29.09,0,0,0.847,1.0,-,,
54,unsat,14,35,5,0,0,0.9406,0.0,0.9406,0,0.9406,1.112,1.38,0,0.0,1.38,0,0,0.847,1.0,-,,
55,unsat,14,36,5,0,0,0.9703,0.0,0.9703,0,0.9703,0.076,0.18,0,0.0,0.18,0,0,0.847,1.0,-,,
56,unsat,14,37,5,0,0,0.9208,0.0,0.9208,0,0.9208,8.329,8.45,0,0.0,8.45,0,0,0.847,1.0,-,,
57,unsat,14,38,5,0,0,0.9109,0.0,0.9109,0,0.9109,15.873,16.0,0,0.0,16.0,0,0,0.847,1.0,-,,
58,sat,15,38,5,0,0,0.9406,0.0,0.9406,0,0.9406,4.106,4.37,0,0.0,4.37,1,1,0.847,1.0,-,[47.  6. 10.  7.  0.  1.  0.  4.  0.  0. 18. 56. 28.],[47.  6. 10.  7.  0.  1.  0.  0.  0.  0. 18. 56. 28.]
